,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
10,10,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/free_1_ID21/RGB/000793_RGB.png,"[966.0, 546.0, 1.0]","[990.0, 528.0, 1.0]","[948.0, 528.0, 1.0]","[1014.0, 546.0, 1.0]","[906.0, 540.0, 1.0]","[1062.0, 654.0, 1.0]","[846.0, 660.0, 1.0]","[1116.0, 834.0, 1.0]","[810.0, 840.0, 1.0]","[1068.0, 960.0, 0.0]","[834.0, 954.0, 1.0]","[1026.0, 930.0, 1.0]","[888.0, 966.0000000000001, 1.0]","[1026.0, 1008.0, 0.0]","[852.0, 1008.0, 0.0]","[840.0, 1074.0, 0.0]","[846.0, 1080.0, 0.0]","[3.860858631545691, -1.37194517957835, 8.483322752671574]","[1.6002706779542848, -5.663851592117376, -1.8995389618889973]"
11,11,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/free_1_ID21/RGB/000794_RGB.png,"[966.0, 546.0, 1.0]","[990.0, 528.0, 1.0]","[948.0, 522.0, 1.0]","[1020.0, 546.0, 1.0]","[906.0, 540.0, 1.0]","[1056.0, 654.0, 1.0]","[852.0, 666.0, 1.0]","[1110.0, 822.0, 1.0]","[810.0, 828.0, 1.0]","[1074.0, 948.0, 0.0]","[828.0, 948.0, 1.0]","[1014.0, 930.0, 1.0]","[888.0, 936.0, 1.0]","[1014.0, 996.0000000000001, 0.0]","[858.0, 1080.0, 0.0]","[834.0, 1068.0, 0.0]","[834.0, 1074.0, 0.0]","[3.9219335995255022, -1.7359583891630885, 9.088594477251892]","[-0.4230521121643967, -4.917181236513718, -1.646516378744655]"
12,12,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/free_1_ID21/RGB/000795_RGB.png,"[966.0, 546.0, 1.0]","[990.0, 528.0, 1.0]","[948.0, 522.0, 1.0]","[1014.0, 552.0, 1.0]","[906.0, 534.0, 1.0]","[1062.0, 654.0, 1.0]","[852.0, 672.0, 1.0]","[1104.0, 834.0, 1.0]","[810.0, 828.0, 1.0]","[1086.0, 960.0, 0.0]","[834.0, 948.0, 1.0]","[1026.0, 924.0, 1.0]","[893.9999999999999, 930.0, 1.0]","[1014.0, 996.0000000000001, 0.0]","[852.0, 1080.0, 0.0]","[834.0, 1074.0, 0.0]","[834.0, 1080.0, 0.0]","[3.4680935456239927, -2.101535826327985, 8.457085604936669]","[-0.4902843799468224, -5.263044468212024, -1.6468686503221743]"
13,13,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/free_1_ID21/RGB/000796_RGB.png,"[960.0, 546.0, 1.0]","[990.0, 522.0, 1.0]","[948.0, 522.0, 1.0]","[1014.0, 552.0, 1.0]","[906.0, 540.0, 1.0]","[1062.0, 648.0, 1.0]","[852.0, 666.0, 1.0]","[1104.0, 834.0, 1.0]","[816.0, 834.0, 1.0]","[1080.0, 954.0, 0.0]","[834.0, 960.0, 1.0]","[1026.0, 936.0, 1.0]","[888.0, 960.0, 1.0]","[1074.0, 996.0000000000001, 0.0]","[846.0, 1013.9999999999999, 0.0]","[1092.0, 1080.0, 0.0]","[834.0, 1080.0, 0.0]","[3.222773490272651, -2.076541408779531, 8.325629385960989]","[-1.9535945780643718, -3.9752035400616172, -1.4337434242526532]"
14,14,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/free_1_ID21/RGB/000797_RGB.png,"[966.0, 546.0, 1.0]","[990.0, 528.0, 1.0]","[948.0, 522.0, 1.0]","[1020.0, 546.0, 1.0]","[906.0, 540.0, 1.0]","[1056.0, 648.0, 1.0]","[852.0, 666.0, 1.0]","[1110.0, 822.0, 1.0]","[810.0, 834.0, 1.0]","[1086.0, 954.0, 0.0]","[828.0, 954.0, 1.0]","[1026.0, 924.0, 1.0]","[900.0, 936.0, 1.0]","[1074.0, 990.0, 0.0]","[852.0, 1080.0, 0.0]","[828.0, 1068.0, 0.0]","[834.0, 1074.0, 0.0]","[3.0882994635392325, -2.047258644688453, 8.227792738805206]","[-2.398962861647372, -3.335233882079462, -1.3250704550060028]"
15,15,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/free_1_ID21/RGB/000798_RGB.png,"[972.0, 546.0, 1.0]","[990.0, 528.0, 1.0]","[948.0, 522.0, 1.0]","[1020.0, 546.0, 1.0]","[906.0, 540.0, 1.0]","[1062.0, 654.0, 1.0]","[852.0, 672.0, 1.0]","[1110.0, 822.0, 1.0]","[810.0, 828.0, 1.0]","[1080.0, 954.0, 1.0]","[834.0, 960.0, 1.0]","[1020.0, 930.0, 1.0]","[900.0, 936.0, 1.0]","[1068.0, 1080.0, 0.0]","[852.0, 1080.0, 0.0]","[828.0, 1062.0, 0.0]","[834.0, 1068.0, 0.0]","[3.033274787893101, -2.0619794853776723, 8.136792014399207]","[1.960696880196418, -0.28674894629615744, -1.1114018263470153]"
16,16,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/free_1_ID21/RGB/000799_RGB.png,"[972.0, 552.0, 1.0]","[990.0, 528.0, 1.0]","[948.0, 522.0, 1.0]","[1026.0, 546.0, 1.0]","[906.0, 540.0, 1.0]","[1062.0, 654.0, 1.0]","[858.0, 672.0, 1.0]","[1110.0, 834.0, 1.0]","[816.0, 840.0, 1.0]","[1080.0, 972.0, 0.0]","[834.0, 936.0, 1.0]","[1026.0, 936.0, 1.0]","[888.0, 936.0, 1.0]","[1080.0, 1068.0, 0.0]","[858.0, 1086.0, 0.0]","[828.0, 1074.0, 0.0]","[834.0, 1074.0, 0.0]","[3.569336700600336, -2.061433747624425, 7.94329024963701]","[1.7976413048346525, 0.5622255403129287, -0.9877844756948428]"
17,17,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/free_1_ID21/RGB/000800_RGB.png,"[972.0, 546.0, 1.0]","[996.0000000000001, 528.0, 1.0]","[948.0, 528.0, 1.0]","[1032.0, 546.0, 1.0]","[906.0, 540.0, 1.0]","[1068.0, 660.0, 1.0]","[858.0, 678.0, 1.0]","[1110.0, 834.0, 1.0]","[816.0, 828.0, 1.0]","[1080.0, 960.0, 0.0]","[834.0, 942.0, 1.0]","[1020.0, 924.0, 1.0]","[900.0, 936.0, 1.0]","[1080.0, 1074.0, 0.0]","[852.0, 1080.0, 0.0]","[828.0, 1062.0, 0.0]","[834.0, 1068.0, 0.0]","[3.3731181035058104, -2.064780086274269, 8.013004203887258]","[1.5496020753978905, 2.5521486412859766, -0.8930617040712588]"
18,18,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/free_1_ID21/RGB/000801_RGB.png,"[972.0, 564.0, 1.0]","[996.0000000000001, 540.0, 1.0]","[948.0, 540.0, 1.0]","[1020.0, 546.0, 1.0]","[912.0, 546.0, 1.0]","[1068.0, 666.0, 1.0]","[858.0, 672.0, 1.0]","[1110.0, 822.0, 1.0]","[810.0, 822.0, 1.0]","[1080.0, 960.0, 1.0]","[822.0, 942.0, 1.0]","[1050.0, 918.0, 1.0]","[912.0, 924.0, 1.0]","[1080.0, 1002.0, 0.0]","[870.0, 948.0, 0.0]","[822.0, 1068.0, 0.0]","[828.0, 1074.0, 0.0]","[4.894299788965843, -2.2126091058817914, 7.541391174444305]","[1.5229627361029263, 3.387964834935757, -0.7253535766538339]"
19,19,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/free_1_ID21/RGB/000802_RGB.png,"[972.0, 564.0, 1.0]","[996.0000000000001, 546.0, 1.0]","[948.0, 540.0, 1.0]","[1020.0, 552.0, 1.0]","[912.0, 552.0, 1.0]","[1074.0, 666.0, 1.0]","[852.0, 684.0, 1.0]","[1116.0, 828.0, 1.0]","[810.0, 840.0, 1.0]","[1092.0, 978.0, 1.0]","[822.0, 954.0, 1.0]","[1038.0, 930.0, 1.0]","[900.0, 936.0, 1.0]","[1074.0, 1020.0, 0.0]","[852.0, 1080.0, 0.0]","[822.0, 1062.0, 0.0]","[828.0, 1068.0, 0.0]","[6.249181954572708, -2.298477359564006, 6.9273343893926045]","[1.4253074049100116, 4.824164872737476, -0.8744742463048488]"
20,20,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/free_1_ID21/RGB/000803_RGB.png,"[978.0, 576.0, 1.0]","[996.0000000000001, 546.0, 1.0]","[948.0, 546.0, 1.0]","[1020.0, 558.0, 1.0]","[906.0, 564.0, 1.0]","[1074.0, 678.0, 1.0]","[852.0, 684.0, 1.0]","[1122.0, 840.0, 1.0]","[804.0, 834.0, 1.0]","[1104.0, 972.0, 1.0]","[828.0, 960.0, 1.0]","[1050.0, 924.0, 1.0]","[893.9999999999999, 918.0, 1.0]","[1074.0, 1026.0, 0.0]","[846.0, 1080.0, 0.0]","[828.0, 1062.0, 0.0]","[834.0, 1074.0, 0.0]","[6.034308313504317, -2.2773411535247026, 7.056342895923797]","[1.1105634694659636, 7.404760446206375, -1.279239930544521]"
21,21,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/free_1_ID21/RGB/000804_RGB.png,"[972.0, 582.0, 1.0]","[996.0000000000001, 558.0, 1.0]","[948.0, 552.0, 1.0]","[1026.0, 570.0, 1.0]","[912.0, 564.0, 1.0]","[1080.0, 684.0, 1.0]","[846.0, 690.0, 1.0]","[1128.0, 852.0, 1.0]","[798.0, 828.0, 1.0]","[1098.0, 978.0, 1.0]","[816.0, 948.0, 1.0]","[1038.0, 930.0, 1.0]","[906.0, 930.0, 1.0]","[1068.0, 1020.0, 0.0]","[834.0, 1080.0, 0.0]","[816.0, 1074.0, 0.0]","[828.0, 1080.0, 0.0]","[5.769792540044143, -2.2758501782199416, 7.178242370757495]","[1.1034567568914557, 9.179227351600376, -1.2520925127991045]"
22,22,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/free_1_ID21/RGB/000805_RGB.png,"[966.0, 594.0, 1.0]","[996.0000000000001, 570.0, 1.0]","[948.0, 570.0, 1.0]","[1026.0, 576.0, 1.0]","[900.0, 582.0, 1.0]","[1074.0, 696.0, 1.0]","[846.0, 696.0, 1.0]","[1128.0, 852.0, 1.0]","[804.0, 840.0, 1.0]","[1098.0, 1008.0, 1.0]","[816.0, 954.0, 1.0]","[1062.0, 918.0, 1.0]","[906.0, 936.0, 1.0]","[1068.0, 1013.9999999999999, 0.0]","[840.0, 1074.0, 0.0]","[828.0, 1068.0, 0.0]","[828.0, 1074.0, 0.0]","[5.506804075151823, -2.277462656385633, 7.2930079734315045]","[-0.241162136563257, 12.473257730782807, -1.3958033250875899]"
23,23,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/free_1_ID21/RGB/000806_RGB.png,"[966.0, 600.0, 1.0]","[996.0000000000001, 576.0, 1.0]","[948.0, 570.0, 1.0]","[1020.0, 576.0, 1.0]","[893.9999999999999, 588.0, 1.0]","[1080.0, 696.0, 1.0]","[840.0, 702.0, 1.0]","[1128.0, 846.0, 1.0]","[804.0, 852.0, 1.0]","[1104.0, 978.0, 1.0]","[822.0, 960.0, 1.0]","[1044.0, 930.0, 0.0]","[893.9999999999999, 930.0, 1.0]","[1080.0, 1020.0, 0.0]","[1068.0, 1068.0, 0.0]","[1068.0, 1068.0, 0.0]","[834.0, 1062.0, 0.0]","[7.063149809160227, -2.5093108640031407, 6.460532622147098]","[-3.0783967610631167, 12.934916802594081, -1.4706315479646126]"
24,24,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/free_1_ID21/RGB/000807_RGB.png,"[966.0, 606.0, 1.0]","[996.0000000000001, 582.0, 1.0]","[942.0, 576.0, 1.0]","[1020.0, 582.0, 1.0]","[893.9999999999999, 582.0, 1.0]","[1080.0, 696.0, 1.0]","[834.0, 702.0, 1.0]","[1128.0, 858.0, 1.0]","[798.0, 876.0, 1.0]","[1104.0, 996.0000000000001, 0.0]","[822.0, 978.0, 1.0]","[1044.0, 930.0, 1.0]","[893.9999999999999, 936.0, 1.0]","[1080.0, 1068.0, 0.0]","[846.0, 1068.0, 0.0]","[1068.0, 1068.0, 0.0]","[834.0, 1062.0, 0.0]","[7.5239445942644485, -2.623318391299172, 6.279074449634202]","[-0.17204552764405512, 16.73240201927736, -1.9486028301377256]"
25,25,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/free_1_ID21/RGB/000808_RGB.png,"[960.0, 636.0, 1.0]","[990.0, 612.0, 1.0]","[936.0, 606.0, 1.0]","[1020.0, 612.0, 1.0]","[888.0, 606.0, 1.0]","[1080.0, 696.0, 1.0]","[834.0, 720.0, 1.0]","[1128.0, 864.0, 1.0]","[792.0, 864.0, 1.0]","[1104.0, 1002.0, 0.0]","[828.0, 990.0, 1.0]","[1038.0, 930.0, 1.0]","[893.9999999999999, 924.0, 1.0]","[1074.0, 1008.0, 0.0]","[852.0, 1020.0, 0.0]","[1068.0, 1068.0, 0.0]","[864.0, 1020.0, 0.0]","[9.762988173022746, -2.598786213718018, 4.979857785376815]","[-0.2016816516767741, 18.115132319717496, -2.1850979525875505]"
26,26,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/free_1_ID21/RGB/000809_RGB.png,"[960.0, 642.0, 1.0]","[984.0, 612.0, 1.0]","[930.0, 606.0, 1.0]","[1020.0, 606.0, 1.0]","[888.0, 618.0, 1.0]","[1080.0, 714.0, 1.0]","[834.0, 720.0, 1.0]","[1128.0, 864.0, 1.0]","[792.0, 876.0, 1.0]","[1116.0, 996.0000000000001, 1.0]","[822.0, 983.9999999999999, 1.0]","[1044.0, 948.0, 1.0]","[876.0, 966.0000000000001, 1.0]","[1074.0, 1032.0, 0.0]","[1062.0, 1080.0, 0.0]","[1116.0, 1008.0, 0.0]","[828.0, 1074.0, 0.0]","[9.53685336994198, -2.7742109510954256, 5.1319086181304865]","[-0.13755871085139992, 19.793235567384517, -2.6189425757463054]"
27,27,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/free_1_ID21/RGB/000810_RGB.png,"[954.0, 666.0, 1.0]","[978.0, 636.0, 1.0]","[918.0, 636.0, 1.0]","[1014.0, 630.0, 1.0]","[882.0, 636.0, 1.0]","[1086.0, 720.0, 1.0]","[822.0, 744.0, 1.0]","[1140.0, 870.0, 1.0]","[798.0, 876.0, 1.0]","[1110.0, 983.9999999999999, 0.0]","[822.0, 978.0, 1.0]","[1050.0, 948.0, 1.0]","[888.0, 942.0, 1.0]","[1074.0, 1026.0, 0.0]","[1068.0, 1080.0, 0.0]","[1098.0, 1020.0, 0.0]","[828.0, 1074.0, 0.0]","[10.039542019608728, -2.399724169730537, 4.803088577965133]","[0.8515568975154908, 22.448566114240315, -2.441110855704957]"
28,28,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/free_1_ID21/RGB/000811_RGB.png,"[948.0, 678.0, 1.0]","[972.0, 648.0, 1.0]","[918.0, 648.0, 1.0]","[1014.0, 636.0, 1.0]","[876.0, 642.0, 1.0]","[1080.0, 720.0, 1.0]","[822.0, 744.0, 1.0]","[1134.0, 882.0, 1.0]","[792.0, 882.0, 1.0]","[1110.0, 983.9999999999999, 0.0]","[822.0, 978.0, 1.0]","[1044.0, 942.0, 0.0]","[882.0, 948.0, 0.0]","[1062.0, 936.0, 0.0]","[846.0, 1032.0, 0.0]","[828.0, 1056.0, 0.0]","[828.0, 1056.0, 0.0]","[10.77445974973546, -1.7615895624047857, 4.221814790041919]","[0.967628910089589, 23.409698985140537, -2.1500293928929084]"
29,29,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/free_1_ID21/RGB/000812_RGB.png,"[948.0, 690.0, 1.0]","[972.0, 660.0, 1.0]","[918.0, 660.0, 1.0]","[1014.0, 648.0, 1.0]","[876.0, 660.0, 1.0]","[1080.0, 732.0, 1.0]","[822.0, 744.0, 1.0]","[1134.0, 882.0, 1.0]","[792.0, 876.0, 1.0]","[1116.0, 972.0, 0.0]","[816.0, 978.0, 1.0]","[1038.0, 948.0, 0.0]","[882.0, 948.0, 0.0]","[1050.0, 942.0, 0.0]","[852.0, 1026.0, 0.0]","[822.0, 1056.0, 0.0]","[822.0, 1056.0, 0.0]","[11.948146592923006, -0.7664871149558328, 3.1357804546951322]","[3.16056882318426, 25.925071156761252, -1.131861235771358]"
30,30,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/free_1_ID21/RGB/000813_RGB.png,"[948.0, 720.0, 1.0]","[978.0, 690.0, 1.0]","[912.0, 690.0, 1.0]","[1014.0, 660.0, 1.0]","[870.0, 672.0, 1.0]","[1080.0, 732.0, 1.0]","[816.0, 762.0, 1.0]","[1128.0, 882.0, 0.0]","[804.0, 894.0, 1.0]","[1110.0, 972.0, 0.0]","[822.0, 978.0, 1.0]","[1056.0, 942.0, 0.0]","[893.9999999999999, 948.0, 1.0]","[1056.0, 1080.0, 0.0]","[882.0, 960.0, 0.0]","[828.0, 1050.0, 0.0]","[828.0, 1056.0, 0.0]","[13.06231292662173, -0.19134005689014946, 2.3491966484103988]","[3.1349353706463763, 26.420326695662986, -1.035726283583713]"
31,31,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/free_1_ID21/RGB/000814_RGB.png,"[942.0, 732.0, 1.0]","[978.0, 696.0, 1.0]","[906.0, 696.0, 1.0]","[1014.0, 660.0, 1.0]","[870.0, 678.0, 1.0]","[1080.0, 738.0, 1.0]","[816.0, 768.0, 1.0]","[1116.0, 894.0, 0.0]","[798.0, 894.0, 0.0]","[1104.0, 966.0000000000001, 0.0]","[828.0, 990.0, 0.0]","[1050.0, 954.0, 0.0]","[888.0, 960.0, 0.0]","[978.0, 882.0, 0.0]","[882.0, 948.0, 0.0]","[822.0, 1056.0, 0.0]","[828.0, 1062.0, 0.0]","[12.678362759562583, -0.3621290562349443, 2.6138555735583284]","[3.1509888215734003, 26.94364522381792, -0.7736719278107776]"
32,32,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/free_1_ID21/RGB/000815_RGB.png,"[942.0, 744.0, 1.0]","[978.0, 708.0, 1.0]","[912.0, 702.0, 1.0]","[1014.0, 678.0, 1.0]","[870.0, 684.0, 1.0]","[1080.0, 750.0, 1.0]","[816.0, 762.0, 1.0]","[1116.0, 876.0, 0.0]","[804.0, 936.0, 0.0]","[1104.0, 983.9999999999999, 0.0]","[816.0, 978.0, 1.0]","[1032.0, 948.0, 0.0]","[870.0, 954.0, 1.0]","[1068.0, 1080.0, 0.0]","[864.0, 1026.0, 0.0]","[870.0, 1062.0, 0.0]","[834.0, 1068.0, 0.0]","[12.304393520358884, -0.5589444439773429, 2.8871111320864715]","[4.048216289917225, 27.960346790655304, -0.2166616335511224]"
33,33,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/free_1_ID21/RGB/000816_RGB.png,"[948.0, 756.0, 1.0]","[984.0, 726.0, 1.0]","[924.0, 726.0, 1.0]","[1014.0, 708.0, 1.0]","[876.0, 684.0, 1.0]","[1080.0, 750.0, 1.0]","[828.0, 774.0, 1.0]","[1122.0, 894.0, 0.0]","[840.0, 960.0, 1.0]","[822.0, 1062.0, 0.0]","[834.0, 978.0, 0.0]","[1014.0, 948.0, 0.0]","[893.9999999999999, 960.0, 0.0]","[978.0, 876.0, 0.0]","[882.0, 954.0, 0.0]","[900.0, 882.0, 0.0]","[834.0, 1068.0, 0.0]","[18.575376690970945, 1.3958024679606782, -0.5850381386072308]","[4.031833819471508, 28.1647923339853, 0.040748873459944296]"
