,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
10,10,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_2_ID11_/RGB/000010_RGB.png,"[505.05126953125, 538.9370727539062, 0.32828041911125183]","[490.61346435546875, 560.3135986328125, 0.4478161036968231]","[486.6433410644531, 523.8973388671875, 0.4591078758239746]","[495.51800537109375, 584.1573486328125, 0.6411507725715637]","[487.20794677734375, 500.0896911621094, 0.49732738733291626]","[556.3660888671875, 613.8506469726562, 0.7030549645423889]","[549.2501831054688, 467.2414245605469, 0.7361977100372314]","[654.4732055664062, 641.307373046875, 0.658124566078186]","[662.940185546875, 430.449951171875, 0.5207229852676392]","[766.0245971679688, 631.5057373046875, 0.24968603253364563]","[769.7734985351562, 442.73345947265625, 0.3637189269065857]","[742.659423828125, 584.8749389648438, 0.46085324883461]","[746.5089111328125, 499.838134765625, 0.4579475522041321]","[807.6480102539062, 625.722900390625, 0.5171336531639099]","[804.37060546875, 437.28509521484375, 0.38555192947387695]","[800.03515625, 625.911865234375, 0.20735228061676025]","[816.4425659179688, 440.94488525390625, 0.17427730560302734]","[-3.829774944728085, -2.788566692763498, 0.05630014939529351]","[4.09099469917232, 2.6352831010186444, 1.0657470395040602]"
11,11,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_2_ID11_/RGB/000011_RGB.png,"[503.8521423339844, 534.863037109375, 0.2560875117778778]","[488.9393310546875, 556.10546875, 0.3844776749610901]","[484.24053955078125, 522.357666015625, 0.47002682089805603]","[493.93060302734375, 579.4786376953125, 0.619549036026001]","[486.1095275878906, 499.12664794921875, 0.47241610288619995]","[554.275390625, 615.4476318359375, 0.7794686555862427]","[548.2920532226562, 466.4715270996094, 0.7707054018974304]","[654.6839599609375, 641.3676147460938, 0.7014021277427673]","[663.0662231445312, 431.53143310546875, 0.558314323425293]","[765.2623291015625, 631.9329833984375, 0.2533297538757324]","[770.0597534179688, 442.01513671875, 0.3867969512939453]","[747.12255859375, 586.9722290039062, 0.5513752698898315]","[747.867431640625, 500.33135986328125, 0.4730912446975708]","[805.2340698242188, 625.1910400390625, 0.5245731472969055]","[803.6798706054688, 436.9378662109375, 0.36826011538505554]","[808.8180541992188, 617.0584716796875, 0.17757615447044373]","[817.6488647460938, 439.39910888671875, 0.19112229347229004]","[-1.6846878887623962, -2.3659320701476663, 0.2721564762810515]","[4.04729411063005, 2.631009026104443, 1.1454084484278169]"
12,12,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_2_ID11_/RGB/000012_RGB.png,"[499.853271484375, 534.472412109375, 0.4232471287250519]","[489.48577880859375, 554.0177612304688, 0.3440965712070465]","[484.1329040527344, 520.66796875, 0.4551486372947693]","[493.9266357421875, 578.6190185546875, 0.6490542888641357]","[486.7498779296875, 498.4276428222656, 0.5020496845245361]","[554.351806640625, 613.5200805664062, 0.6756247282028198]","[548.8627319335938, 467.25836181640625, 0.7586748003959656]","[654.0888061523438, 640.2207641601562, 0.6874963045120239]","[664.8322143554688, 433.77734375, 0.5793861746788025]","[760.9437255859375, 632.2841186523438, 0.2543124854564667]","[769.2693481445312, 442.6656494140625, 0.39268484711647034]","[749.6182250976562, 585.7869873046875, 0.4845117926597595]","[754.027099609375, 497.43145751953125, 0.584897518157959]","[808.1573486328125, 624.6314086914062, 0.5036298036575317]","[804.5185546875, 436.2362060546875, 0.37481844425201416]","[809.1594848632812, 618.19384765625, 0.18494392931461334]","[815.6109008789062, 440.1320495605469, 0.1956084668636322]","[0.7694819682192364, -1.987524821991631, 0.5760279927366779]","[4.057443019461787, 2.67131060391697, 1.0217389561748849]"
13,13,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_2_ID11_/RGB/000013_RGB.png,"[484.2140197753906, 533.7122802734375, 0.4734340012073517]","[474.45501708984375, 553.7354125976562, 0.4211784303188324]","[469.09222412109375, 521.8129272460938, 0.5733657479286194]","[488.4873352050781, 576.702880859375, 0.5344178676605225]","[483.01190185546875, 497.7290344238281, 0.5996075868606567]","[552.0664672851562, 612.8883666992188, 0.7576594352722168]","[549.7633056640625, 466.1561584472656, 0.783465564250946]","[652.0209350585938, 639.3475952148438, 0.6127445697784424]","[665.877685546875, 435.1733093261719, 0.5844142436981201]","[759.4696044921875, 631.3255615234375, 0.250571608543396]","[769.0658569335938, 445.4325256347656, 0.3851642906665802]","[745.5613403320312, 586.833984375, 0.41299232840538025]","[749.5848999023438, 499.8561096191406, 0.4091721177101135]","[814.7437744140625, 627.62841796875, 0.4596278667449951]","[805.8796997070312, 436.6606750488281, 0.3694945275783539]","[806.212158203125, 626.0196533203125, 0.18872252106666565]","[814.1848754882812, 441.8299865722656, 0.18748614192008972]","[2.097226999500423, -1.883182835017816, 0.7641364820294553]","[4.073128132920056, 2.71251354677108, 0.8618415442197647]"
14,14,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_2_ID11_/RGB/000014_RGB.png,"[487.4819641113281, 536.3614501953125, 0.36722829937934875]","[476.0891418457031, 553.3440551757812, 0.4564739167690277]","[470.5516357421875, 521.695556640625, 0.5391271114349365]","[489.04437255859375, 576.1823120117188, 0.5359171628952026]","[484.4795837402344, 497.3011169433594, 0.604619026184082]","[552.1971435546875, 610.271728515625, 0.6217448711395264]","[549.8564453125, 465.9842529296875, 0.7689673900604248]","[653.6014404296875, 639.7247924804688, 0.6142858862876892]","[664.7979736328125, 433.4285583496094, 0.5466288328170776]","[761.4383544921875, 632.4963989257812, 0.25007325410842896]","[768.629638671875, 444.4719543457031, 0.4371919333934784]","[745.3449096679688, 586.4342041015625, 0.4061521291732788]","[748.9328002929688, 499.6211853027344, 0.4227784276008606]","[813.05322265625, 627.3465576171875, 0.45727843046188354]","[804.4520874023438, 437.1318054199219, 0.3466005027294159]","[805.9558715820312, 626.66357421875, 0.19319242238998413]","[804.6657104492188, 443.6898498535156, 0.22381289303302765]","[5.404274846195673, -1.5351340194403518, 1.085772871545222]","[4.07425844748539, 2.7852999667850744, 0.5221016320690548]"
15,15,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_2_ID11_/RGB/000015_RGB.png,"[513.2657470703125, 532.3493041992188, 0.41009122133255005]","[497.0056457519531, 551.5506591796875, 0.5688004493713379]","[495.5348815917969, 518.3436279296875, 0.5567533373832703]","[494.3535461425781, 574.9026489257812, 0.5816689133644104]","[491.1225280761719, 496.1614685058594, 0.5836918950080872]","[552.939453125, 609.0679931640625, 0.6306129693984985]","[550.3944091796875, 465.1230773925781, 0.8021735548973083]","[651.3491821289062, 639.5950317382812, 0.6508456468582153]","[668.3026733398438, 432.2283935546875, 0.5846124887466431]","[760.7731323242188, 632.5711059570312, 0.2345155030488968]","[768.6546630859375, 447.3962707519531, 0.39301222562789917]","[752.7079467773438, 586.0985107421875, 0.4485902488231659]","[757.0621948242188, 498.3157958984375, 0.5830292105674744]","[814.9336547851562, 626.6318969726562, 0.4044778048992157]","[807.7352294921875, 437.8917541503906, 0.34351983666419983]","[807.8604125976562, 625.8953247070312, 0.1688682585954666]","[809.63134765625, 445.7389221191406, 0.18654899299144745]","[8.36155747627295, -1.214064472665676, 1.2636089320340402]","[4.064860991686381, 2.8261088960628227, 0.38974378272844934]"
16,16,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_2_ID11_/RGB/000016_RGB.png,"[513.2176513671875, 533.3983764648438, 0.41527825593948364]","[496.59710693359375, 552.368408203125, 0.569735586643219]","[495.6443786621094, 519.47802734375, 0.5529826879501343]","[493.7972717285156, 574.1493530273438, 0.5707154870033264]","[491.6259765625, 497.3798828125, 0.6043030023574829]","[549.05517578125, 609.5897216796875, 0.7416412830352783]","[548.6281127929688, 466.34234619140625, 0.8101890683174133]","[651.0873413085938, 639.6918334960938, 0.6620000004768372]","[666.0068969726562, 431.825439453125, 0.5825087428092957]","[758.5407104492188, 632.5458374023438, 0.232649028301239]","[768.4639892578125, 447.9394226074219, 0.3960059583187103]","[753.6912231445312, 587.322021484375, 0.47124534845352173]","[757.4349365234375, 497.9145202636719, 0.5854764580726624]","[819.3101196289062, 626.29345703125, 0.4400768280029297]","[808.151123046875, 438.0135498046875, 0.34626123309135437]","[806.326171875, 626.9449462890625, 0.1929585486650467]","[807.8373413085938, 445.28582763671875, 0.22323934733867645]","[12.011836286893825, -0.8231484754881039, 1.3164224533574937]","[4.034428483159468, 2.873720580643521, 0.2600917762056371]"
17,17,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_2_ID11_/RGB/000017_RGB.png,"[509.4160461425781, 533.6717529296875, 0.413447767496109]","[493.4564514160156, 552.303466796875, 0.48402732610702515]","[492.0221252441406, 519.71826171875, 0.4952009916305542]","[491.9243469238281, 572.7308349609375, 0.545415997505188]","[490.8209533691406, 499.1214904785156, 0.6037071347236633]","[545.330322265625, 607.2826538085938, 0.7183893918991089]","[546.096923828125, 467.2139892578125, 0.7892234325408936]","[648.75634765625, 640.25634765625, 0.6489588022232056]","[660.4351196289062, 436.9315185546875, 0.7502403259277344]","[758.5531616210938, 633.1174926757812, 0.2552025616168976]","[767.79638671875, 446.0915222167969, 0.4183143675327301]","[754.6818237304688, 589.122314453125, 0.5159486532211304]","[758.5946655273438, 498.2797546386719, 0.6032988429069519]","[821.4444580078125, 625.2110595703125, 0.4351525604724884]","[808.4660034179688, 436.27685546875, 0.3601681888103485]","[796.3180541992188, 627.3424072265625, 0.2473595291376114]","[815.4794311523438, 441.89599609375, 0.18685127794742584]","[16.964220257652666, -0.35377627694872393, 1.247154248122091]","[2.3628824246929385, 3.5689679200316493, -0.5712308791075691]"
18,18,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_2_ID11_/RGB/000018_RGB.png,"[489.1070861816406, 533.6558837890625, 0.4110032320022583]","[474.21185302734375, 551.3153686523438, 0.46576666831970215]","[473.4561767578125, 518.4957275390625, 0.4788038432598114]","[487.13287353515625, 572.443359375, 0.45917192101478577]","[488.3204650878906, 499.55645751953125, 0.5491757988929749]","[542.6262817382812, 606.8970336914062, 0.7012336850166321]","[545.0213012695312, 467.2969970703125, 0.7857125401496887]","[647.6111450195312, 642.171630859375, 0.6755539178848267]","[666.44189453125, 433.8735656738281, 0.7121365666389465]","[758.3226928710938, 631.8299560546875, 0.23043912649154663]","[768.5084228515625, 448.0089416503906, 0.4467411935329437]","[756.0198974609375, 591.62890625, 0.5246307849884033]","[759.435546875, 499.3561706542969, 0.6316068172454834]","[820.96142578125, 624.7252197265625, 0.45107465982437134]","[807.4169311523438, 436.2176818847656, 0.35801780223846436]","[795.9317016601562, 626.771728515625, 0.24755308032035828]","[816.240234375, 442.8656005859375, 0.20697984099388123]","[23.718841511161195, -0.05207226778755341, 0.935517108698141]","[2.1039942446614264, 3.7219461012154262, -0.8217120678535673]"
19,19,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_2_ID11_/RGB/000019_RGB.png,"[480.0992431640625, 531.899169921875, 0.4932270646095276]","[468.58941650390625, 549.3905029296875, 0.5710031986236572]","[467.2203063964844, 519.6360473632812, 0.6261268854141235]","[482.42681884765625, 574.8622436523438, 0.5595346689224243]","[484.1922302246094, 501.62939453125, 0.6247954964637756]","[543.3154907226562, 608.1742553710938, 0.7188866138458252]","[545.0382080078125, 466.93487548828125, 0.7685816884040833]","[647.6526489257812, 643.132080078125, 0.6835295557975769]","[665.3274536132812, 433.5892333984375, 0.7196881771087646]","[758.4711303710938, 632.3738403320312, 0.23865601420402527]","[767.1104736328125, 450.172119140625, 0.44560274481773376]","[760.5910034179688, 587.9398193359375, 0.4222621023654938]","[762.7019653320312, 496.4223327636719, 0.5995567440986633]","[819.9999389648438, 625.621826171875, 0.42732545733451843]","[807.5137329101562, 435.8815612792969, 0.35952049493789673]","[795.1456909179688, 627.458984375, 0.22479669749736786]","[815.2793579101562, 443.8878173828125, 0.18909290432929993]","[26.063463242938273, -0.15704278585478637, 0.799178696051261]","[1.7666305491815721, 3.9372947459194974, -1.1870435515873932]"
20,20,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_2_ID11_/RGB/000020_RGB.png,"[458.4447021484375, 536.4994506835938, 0.46465030312538147]","[449.9245910644531, 550.0133666992188, 0.662541389465332]","[449.25469970703125, 524.1972045898438, 0.5678738355636597]","[473.9133605957031, 575.6625366210938, 0.5573576092720032]","[478.6043395996094, 505.6128234863281, 0.5343602895736694]","[544.33740234375, 617.2728881835938, 0.7582226991653442]","[543.18798828125, 464.60296630859375, 0.7130091786384583]","[649.7700805664062, 645.3927612304688, 0.676583468914032]","[665.5399780273438, 433.7276611328125, 0.7465482354164124]","[757.2931518554688, 635.0895385742188, 0.2984079420566559]","[767.4755249023438, 443.8372802734375, 0.5284579992294312]","[769.142578125, 591.66357421875, 0.5515384674072266]","[767.6671752929688, 494.2830505371094, 0.5444673895835876]","[820.449462890625, 628.0665893554688, 0.4120689332485199]","[816.9257202148438, 421.9457702636719, 0.2860110104084015]","[795.3109741210938, 630.2440795898438, 0.24235498905181885]","[818.2092895507812, 441.7375183105469, 0.22717612981796265]","[31.053686942663614, -0.8312301792967944, 0.2628670278021078]","[1.6394534969062304, 4.051319914590547, -1.342642872738832]"
21,21,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_2_ID11_/RGB/000021_RGB.png,"[461.0765686035156, 536.546142578125, 0.48936501145362854]","[452.3325500488281, 548.2523803710938, 0.6076865196228027]","[452.78936767578125, 523.0247192382812, 0.541680634021759]","[473.173583984375, 572.2036743164062, 0.4944455921649933]","[476.7589111328125, 505.7919921875, 0.46935874223709106]","[546.046630859375, 618.2471313476562, 0.7622259259223938]","[542.841552734375, 465.4172058105469, 0.6553754210472107]","[651.5491943359375, 645.993408203125, 0.665040910243988]","[666.2586669921875, 433.25677490234375, 0.7219659686088562]","[760.0775756835938, 633.3035888671875, 0.2871053218841553]","[768.0035400390625, 442.5220947265625, 0.5141540169715881]","[772.8822631835938, 589.2725830078125, 0.47929778695106506]","[775.5488891601562, 491.0846862792969, 0.642657458782196]","[821.3219604492188, 630.7772827148438, 0.34958305954933167]","[812.3328247070312, 427.748291015625, 0.27993714809417725]","[795.5233154296875, 629.8563842773438, 0.2548229694366455]","[817.9951171875, 440.8106994628906, 0.23946654796600342]","[33.90251416189409, -1.4493918555393277, -0.28109031548026847]","[1.478046827191556, 4.1843535998175865, -1.620959603721966]"
