,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
10,10,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/free_3_ID13/RGB/000010_RGB.png,"[474.7945251464844, 557.5855712890625, 0.43223416805267334]","[458.392822265625, 573.0258178710938, 0.46805569529533386]","[457.94580078125, 540.4022216796875, 0.5738266110420227]","[467.7122802734375, 591.587158203125, 0.5884543061256409]","[466.2316589355469, 519.3626708984375, 0.678269624710083]","[542.2001342773438, 624.4965209960938, 0.6024256348609924]","[546.5953979492188, 483.67767333984375, 0.7686512470245361]","[686.8311767578125, 666.1305541992188, 0.8272571563720703]","[687.386962890625, 454.823486328125, 0.7102933526039124]","[819.4690551757812, 694.9945678710938, 0.6108850240707397]","[805.189697265625, 427.9551086425781, 0.708774745464325]","[802.9334716796875, 605.971923828125, 0.5192469954490662]","[807.0662841796875, 495.80780029296875, 0.6942140460014343]","[836.662353515625, 676.267333984375, 0.02570786140859127]","[832.612060546875, 435.7041931152344, 0.021970078349113464]","[843.0901489257812, 689.138427734375, 0.04916710779070854]","[838.0938720703125, 428.512451171875, 0.08589386194944382]","[-0.5433953495603393, -0.7824586811669237, -0.6267822804331988]","[3.078043712294735, 6.123664087944362, -2.0739548469747064]"
11,11,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/free_3_ID13/RGB/000011_RGB.png,"[473.3847351074219, 556.8786010742188, 0.39662450551986694]","[457.3893127441406, 572.2573852539062, 0.42474478483200073]","[456.40130615234375, 539.661865234375, 0.5340669751167297]","[467.70068359375, 590.9583129882812, 0.5818111896514893]","[465.1359558105469, 518.9276733398438, 0.7097509503364563]","[539.8158569335938, 623.2530517578125, 0.5515260100364685]","[546.1782836914062, 483.6283264160156, 0.7667261958122253]","[684.73388671875, 661.0263061523438, 0.830596387386322]","[687.2704467773438, 455.5462951660156, 0.7327907085418701]","[819.1741943359375, 695.4418334960938, 0.6728054285049438]","[804.3399658203125, 427.758544921875, 0.7095654606819153]","[801.8569946289062, 604.8908081054688, 0.5415365099906921]","[801.4735107421875, 496.73333740234375, 0.5836971998214722]","[835.0701293945312, 675.9585571289062, 0.022349005565047264]","[837.7400512695312, 454.85113525390625, 0.01978052593767643]","[842.2240600585938, 689.0247802734375, 0.050227321684360504]","[837.7573852539062, 428.2217712402344, 0.07535474747419357]","[-0.6181899640481588, -0.7982793597052266, -0.7158874417860082]","[2.9480195740594084, 6.164045885156053, -2.015135400797445]"
12,12,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/free_3_ID13/RGB/000012_RGB.png,"[473.00567626953125, 556.3853149414062, 0.3748609125614166]","[457.159423828125, 571.7070922851562, 0.41611286997795105]","[456.3558349609375, 539.16015625, 0.5146999955177307]","[467.75970458984375, 590.690185546875, 0.5718005299568176]","[465.8211364746094, 518.6847534179688, 0.7077357769012451]","[538.7343139648438, 622.3106079101562, 0.5372552871704102]","[546.419921875, 483.6123352050781, 0.7624773979187012]","[684.843994140625, 658.49365234375, 0.8250631093978882]","[688.2579956054688, 455.7856750488281, 0.7574053406715393]","[819.3203735351562, 694.8790283203125, 0.6871403455734253]","[804.4920654296875, 427.1873474121094, 0.7262173891067505]","[801.0344848632812, 603.6434326171875, 0.560101330280304]","[801.359130859375, 497.2864074707031, 0.5993651151657104]","[833.829345703125, 673.369873046875, 0.022770246490836143]","[836.1119384765625, 456.60614013671875, 0.024149442091584206]","[842.1028442382812, 688.7166137695312, 0.054710280150175095]","[837.3910522460938, 428.16455078125, 0.07988366484642029]","[-0.7734649216775108, -0.7516649127567936, -0.747203863346012]","[2.936118445645907, 6.157656419709643, -2.033331934066239]"
13,13,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/free_3_ID13/RGB/000013_RGB.png,"[473.1412048339844, 556.23779296875, 0.36728113889694214]","[457.3535461425781, 571.5594482421875, 0.42234161496162415]","[456.34942626953125, 539.1544799804688, 0.5223483443260193]","[467.6875915527344, 590.4856567382812, 0.5595119595527649]","[465.15093994140625, 518.7952270507812, 0.7154675126075745]","[538.2933349609375, 622.0595092773438, 0.520896852016449]","[545.7734375, 483.59832763671875, 0.7656112313270569]","[684.53173828125, 658.0277709960938, 0.8063524961471558]","[688.4741821289062, 455.7457580566406, 0.7545639872550964]","[820.7988891601562, 694.7263793945312, 0.6634233593940735]","[805.2210693359375, 427.1330261230469, 0.713709831237793]","[802.6456298828125, 603.0552978515625, 0.5431127548217773]","[802.3939819335938, 496.47552490234375, 0.6004917621612549]","[837.5930786132812, 674.5140991210938, 0.020508959889411926]","[832.4492797851562, 435.2016296386719, 0.021912947297096252]","[844.7420043945312, 688.9259033203125, 0.041052546352148056]","[838.746337890625, 427.6251525878906, 0.06489837169647217]","[-1.0494960806050668, -0.65697619363553, -0.7158805817837075]","[2.9012897994671865, 6.1210738131554105, -2.074099136594206]"
14,14,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/free_3_ID13/RGB/000014_RGB.png,"[474.6766357421875, 553.3949584960938, 0.5074792504310608]","[458.4842834472656, 569.8408813476562, 0.5824408531188965]","[457.3231506347656, 538.4645385742188, 0.5113140344619751]","[467.0090026855469, 590.5116577148438, 0.5590306520462036]","[465.62738037109375, 518.6827392578125, 0.7018539309501648]","[538.3153076171875, 622.6189575195312, 0.5379714369773865]","[543.912353515625, 484.79742431640625, 0.7478169798851013]","[684.5401000976562, 657.5463256835938, 0.7931072115898132]","[687.408935546875, 455.62481689453125, 0.7346177697181702]","[818.72900390625, 694.3402709960938, 0.5806131958961487]","[805.1765747070312, 426.2226257324219, 0.7188279628753662]","[807.2671508789062, 605.7486572265625, 0.7613888382911682]","[810.4358520507812, 493.6424560546875, 0.7392649054527283]","[837.2466430664062, 673.02001953125, 0.01869795098900795]","[832.4655151367188, 433.62261962890625, 0.021211540326476097]","[845.882080078125, 688.5567626953125, 0.04595089331269264]","[839.5226440429688, 425.6061706542969, 0.07851965725421906]","[-1.1867792318894688, -0.6195567903186584, -0.7386015813768256]","[2.8692956243494767, 6.105036134821121, -2.10000814190883]"
15,15,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/free_3_ID13/RGB/000015_RGB.png,"[474.2752380371094, 553.0027465820312, 0.5134637355804443]","[458.2120361328125, 569.317138671875, 0.5789064168930054]","[457.211669921875, 538.0419311523438, 0.4716711640357971]","[465.86712646484375, 590.1213989257812, 0.5669434666633606]","[464.8627624511719, 518.7787475585938, 0.705514132976532]","[538.3992919921875, 622.9395751953125, 0.5427512526512146]","[542.0354614257812, 485.74176025390625, 0.7053002119064331]","[684.8335571289062, 657.7537841796875, 0.7796398997306824]","[686.318115234375, 455.5185546875, 0.7219046354293823]","[818.96826171875, 693.9816284179688, 0.5660339593887329]","[804.50244140625, 427.09429931640625, 0.7230299711227417]","[803.492919921875, 605.1103515625, 0.7844207882881165]","[806.7943115234375, 493.5685119628906, 0.7382523417472839]","[836.2763061523438, 672.5611572265625, 0.021883800625801086]","[831.778076171875, 434.61212158203125, 0.02212681993842125]","[845.4779663085938, 688.0678100585938, 0.053293731063604355]","[838.5712280273438, 427.5272521972656, 0.0727253407239914]","[-1.6926776658690736, -0.8173706234473442, -0.9909150900823599]","[2.8406062060643023, 6.093388948974452, -2.1363522215378725]"
16,16,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/free_3_ID13/RGB/000016_RGB.png,"[474.05303955078125, 553.1787719726562, 0.49607932567596436]","[457.606201171875, 569.1679077148438, 0.5603323578834534]","[457.3425598144531, 537.8915405273438, 0.49485787749290466]","[464.1770324707031, 589.96337890625, 0.5901154279708862]","[465.4150695800781, 518.8173217773438, 0.6966934204101562]","[538.8213500976562, 623.7274169921875, 0.5485785007476807]","[541.9515380859375, 485.7728271484375, 0.6998167634010315]","[684.9404296875, 656.734619140625, 0.7867065668106079]","[687.245361328125, 455.4073486328125, 0.7279893755912781]","[820.479736328125, 694.5037841796875, 0.594643771648407]","[805.2146606445312, 426.86651611328125, 0.7211853861808777]","[802.6812744140625, 602.8438720703125, 0.5467693209648132]","[801.7211303710938, 494.50494384765625, 0.6261776089668274]","[837.0383911132812, 674.0814819335938, 0.023510513827204704]","[832.2894897460938, 433.8024597167969, 0.02326551266014576]","[846.1984252929688, 688.6484985351562, 0.05079153552651405]","[839.7540283203125, 427.16845703125, 0.07632956653833389]","[-1.9994027854838838, -0.963213890021544, -1.1383413508015823]","[2.7456877639189314, 6.056329220617422, -2.190590457111496]"
17,17,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/free_3_ID13/RGB/000017_RGB.png,"[475.06787109375, 553.1494140625, 0.5173793435096741]","[458.39892578125, 569.2645874023438, 0.5916062593460083]","[457.7341003417969, 538.0064697265625, 0.5055728554725647]","[464.60089111328125, 590.4971313476562, 0.6112112998962402]","[464.6590881347656, 518.885009765625, 0.703446090221405]","[538.8798217773438, 623.6344604492188, 0.5453461408615112]","[542.090087890625, 485.6875, 0.709618866443634]","[684.5460815429688, 656.7465209960938, 0.799672544002533]","[687.4577026367188, 455.5974426269531, 0.7274484038352966]","[819.829833984375, 694.35205078125, 0.5867308974266052]","[805.486572265625, 426.92291259765625, 0.73151034116745]","[803.5328369140625, 604.2783813476562, 0.7730922698974609]","[807.0186157226562, 493.0500183105469, 0.7288947701454163]","[838.6102905273438, 674.5632934570312, 0.019369008019566536]","[832.8217163085938, 433.6253662109375, 0.022680742666125298]","[846.6237182617188, 688.5791625976562, 0.03976338729262352]","[839.573486328125, 427.067626953125, 0.07625402510166168]","[-2.923752882917772, -1.3748933939220103, -1.5385827885170809]","[2.690616266277353, 6.031458657830379, -2.21748504875466]"
18,18,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/free_3_ID13/RGB/000018_RGB.png,"[475.0430603027344, 552.5114135742188, 0.5391943454742432]","[458.505859375, 568.8281860351562, 0.618854284286499]","[457.577880859375, 537.6258544921875, 0.4741096794605255]","[465.2638244628906, 589.8494873046875, 0.5919761061668396]","[464.4077453613281, 518.8477172851562, 0.7139310240745544]","[538.8828125, 623.53955078125, 0.5479862093925476]","[542.0098266601562, 484.8058776855469, 0.7261040806770325]","[684.9790649414062, 656.8502807617188, 0.8067535758018494]","[686.896728515625, 455.78485107421875, 0.7420051693916321]","[820.3238525390625, 694.2618408203125, 0.6078120470046997]","[804.6749877929688, 426.8460388183594, 0.7553694844245911]","[803.495361328125, 604.0650024414062, 0.538098156452179]","[803.4284057617188, 495.026123046875, 0.604319155216217]","[838.1672973632812, 674.3534545898438, 0.01955261081457138]","[832.1427001953125, 433.2310791015625, 0.02372654527425766]","[846.3875732421875, 688.6846313476562, 0.044432517141103745]","[838.6171875, 427.42626953125, 0.0743458941578865]","[-3.104333356637181, -1.5727337177471576, -1.7103759968588577]","[2.6088964875054788, 6.01099514739413, -2.2757053912399883]"
19,19,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/free_3_ID13/RGB/000019_RGB.png,"[474.5832214355469, 551.785400390625, 0.5361045002937317]","[458.1209411621094, 568.1182250976562, 0.6092144250869751]","[457.1739196777344, 536.8121337890625, 0.4482909142971039]","[464.79852294921875, 589.7186279296875, 0.5872900485992432]","[464.4342956542969, 518.720947265625, 0.7270423173904419]","[538.4085083007812, 623.04150390625, 0.5245281457901001]","[543.715087890625, 484.9990539550781, 0.7477056384086609]","[685.2728271484375, 655.7670288085938, 0.7847064137458801]","[686.2579345703125, 456.2705078125, 0.7308200597763062]","[819.8204956054688, 694.7098388671875, 0.6088839173316956]","[803.0706176757812, 427.4984436035156, 0.745013952255249]","[807.3616333007812, 605.50732421875, 0.7592445611953735]","[810.2947387695312, 493.93426513671875, 0.7456360459327698]","[839.5686645507812, 673.6742553710938, 0.016273794695734978]","[834.1614379882812, 433.06707763671875, 0.022362053394317627]","[847.6223754882812, 688.3067626953125, 0.0413137748837471]","[838.2142333984375, 427.3605651855469, 0.06337292492389679]","[-3.2213334794533677, -1.736362843944235, -1.866869786806235]","[2.5996532339417984, 6.006905673999865, -2.271930323246172]"
20,20,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/free_3_ID13/RGB/000020_RGB.png,"[474.49468994140625, 551.5111083984375, 0.5406075716018677]","[457.940185546875, 567.535888671875, 0.6270531415939331]","[457.3160095214844, 536.1625366210938, 0.43507272005081177]","[464.7974548339844, 589.3218383789062, 0.5643734335899353]","[464.798583984375, 518.554931640625, 0.731728732585907]","[538.4915161132812, 623.0973510742188, 0.5437766909599304]","[545.0241088867188, 484.28509521484375, 0.7589865922927856]","[685.4495239257812, 654.611572265625, 0.7793319225311279]","[686.7545776367188, 456.9068908691406, 0.7595574259757996]","[819.827880859375, 694.40869140625, 0.6347628831863403]","[802.3462524414062, 427.5682067871094, 0.7493603229522705]","[806.8350830078125, 603.8966064453125, 0.6789059042930603]","[809.2506103515625, 494.79559326171875, 0.7505242824554443]","[839.720947265625, 672.6021118164062, 0.016750624403357506]","[833.2059936523438, 433.22552490234375, 0.027329348027706146]","[847.238037109375, 688.0714111328125, 0.04610369727015495]","[836.6170654296875, 428.1396179199219, 0.0698331668972969]","[-3.2982723850862694, -1.6121794586511538, -1.8541486087051653]","[2.563797966981431, 6.019778452308663, -2.255613207624179]"
21,21,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/free_3_ID13/RGB/000021_RGB.png,"[474.5943298339844, 551.420166015625, 0.562942385673523]","[458.10638427734375, 567.1600952148438, 0.6407678723335266]","[456.90606689453125, 534.7070922851562, 0.5389543771743774]","[464.9805908203125, 589.22607421875, 0.7000277042388916]","[464.7310791015625, 518.4152221679688, 0.7362636923789978]","[537.8269653320312, 623.1721801757812, 0.5340778827667236]","[542.8155517578125, 484.3540344238281, 0.7304139733314514]","[685.6970825195312, 654.1162109375, 0.7754385471343994]","[686.1696166992188, 457.4357604980469, 0.7709625363349915]","[819.83447265625, 694.2949829101562, 0.6223151683807373]","[802.9402465820312, 428.23126220703125, 0.7509180307388306]","[806.328369140625, 602.8975830078125, 0.46751564741134644]","[808.4161376953125, 494.67034912109375, 0.7314580678939819]","[838.04541015625, 672.545654296875, 0.020572539418935776]","[833.2510986328125, 433.7724304199219, 0.03354407474398613]","[845.8775024414062, 688.0255126953125, 0.05373737961053848]","[835.9719848632812, 428.63494873046875, 0.09000622481107712]","[-3.294392421256762, -1.4620200444326275, -1.8091801219602477]","[2.4455768245413396, 6.01670447302668, -2.2986596244475894]"
