,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
10,10,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_3_ID15/RGB/000010_RGB.png,"[512.3993530273438, 559.9216918945312, 0.6024437546730042]","[502.6943359375, 574.9636840820312, 0.5981799364089966]","[503.8829345703125, 546.118408203125, 0.6204930543899536]","[520.5950317382812, 594.3510131835938, 0.4479358494281769]","[520.7055053710938, 527.2327880859375, 0.5223832130432129]","[605.6776123046875, 626.24609375, 0.6093258261680603]","[603.4973754882812, 483.5858154296875, 0.7776626944541931]","[720.5081176757812, 662.6820678710938, 0.7021467089653015]","[723.7608032226562, 452.8685302734375, 0.7598921656608582]","[818.1293334960938, 666.4105224609375, 0.5122683644294739]","[826.5382080078125, 479.2684020996094, 0.4631766676902771]","[840.414794921875, 607.0449829101562, 0.726803719997406]","[841.73291015625, 501.3139343261719, 0.618310809135437]","[848.6636962890625, 658.91845703125, 0.013296576216816902]","[853.8002319335938, 477.5711975097656, 0.009825910441577435]","[851.534423828125, 661.34716796875, 0.021966835483908653]","[862.216552734375, 478.1343994140625, 0.014637324959039688]","[-2.2514030553976654, -0.1057735127504221, -0.36087569877942144]","[4.69003946345169, -7.2984572882032825, 1.195403364064168]"
11,11,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_3_ID15/RGB/000011_RGB.png,"[516.3511352539062, 561.0823974609375, 0.6670690178871155]","[504.0928955078125, 575.894287109375, 0.5450586676597595]","[505.5951232910156, 546.3511352539062, 0.5897519588470459]","[518.4172973632812, 594.0582885742188, 0.5883214473724365]","[521.1195678710938, 527.71337890625, 0.5219611525535583]","[606.1067504882812, 625.9779663085938, 0.6031011343002319]","[605.82177734375, 487.7230224609375, 0.7007372379302979]","[722.0548706054688, 664.385498046875, 0.6434827446937561]","[722.9237670898438, 452.56597900390625, 0.7487396001815796]","[820.2139282226562, 678.6201171875, 0.38241103291511536]","[827.6723022460938, 484.2470703125, 0.4339580535888672]","[833.2962646484375, 609.3903198242188, 0.726875901222229]","[835.0204467773438, 501.296875, 0.6089231967926025]","[844.9375, 674.8065185546875, 0.028797676786780357]","[857.8624267578125, 490.4617004394531, 0.012939410284161568]","[850.5362548828125, 674.0987548828125, 0.03535069152712822]","[861.2926025390625, 482.1624450683594, 0.020640170201659203]","[-1.753219036185393, -0.10730864718628266, -1.295333372086052]","[4.979867370639074, -7.787459817662375, 1.5965430645762915]"
12,12,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_3_ID15/RGB/000012_RGB.png,"[520.0828857421875, 561.240966796875, 0.6487545967102051]","[508.3611755371094, 576.0804443359375, 0.4525621831417084]","[509.4953308105469, 545.3662109375, 0.4786956310272217]","[522.9352416992188, 594.4938354492188, 0.5419737100601196]","[523.7130737304688, 526.5924682617188, 0.5792526006698608]","[605.1464233398438, 624.7193603515625, 0.5700952410697937]","[605.6442260742188, 487.7568359375, 0.7034685611724854]","[721.3423461914062, 667.1009521484375, 0.6501600742340088]","[723.1058349609375, 452.9422607421875, 0.7407946586608887]","[816.9111328125, 683.77734375, 0.3901531994342804]","[824.207763671875, 488.24786376953125, 0.4053698182106018]","[832.451904296875, 611.291015625, 0.6541724801063538]","[831.9129638671875, 502.39654541015625, 0.622759222984314]","[843.968994140625, 677.3076171875, 0.03549669682979584]","[855.77880859375, 490.9600830078125, 0.016121666878461838]","[847.184326171875, 680.8106079101562, 0.0521196648478508]","[858.8578491210938, 482.6438293457031, 0.02332434244453907]","[-1.2690409891947536, -0.6566514117536058, -2.028608299715213]","[7.127930999838458, -9.098456949386597, 1.2362112928308817]"
13,13,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_3_ID15/RGB/000013_RGB.png,"[521.56396484375, 559.0185546875, 0.5660380125045776]","[509.3856201171875, 574.5934448242188, 0.4738645553588867]","[510.224853515625, 543.554443359375, 0.5630083084106445]","[524.9176635742188, 593.0287475585938, 0.56195467710495]","[525.647705078125, 526.2557373046875, 0.5913837552070618]","[605.6004028320312, 624.79833984375, 0.621889054775238]","[605.1410522460938, 487.7202453613281, 0.7241331338882446]","[713.6621704101562, 662.7312622070312, 0.6527077555656433]","[720.430908203125, 452.4150390625, 0.5705184936523438]","[812.4002075195312, 693.6817626953125, 0.42096397280693054]","[813.4985961914062, 487.16290283203125, 0.4025270938873291]","[831.5418090820312, 611.4229125976562, 0.6854089498519897]","[830.2396240234375, 507.6720886230469, 0.7369495630264282]","[842.3007202148438, 688.5121459960938, 0.04059158265590668]","[846.156005859375, 492.2317199707031, 0.027077898383140564]","[842.1990356445312, 689.5548706054688, 0.06783914566040039]","[851.0635375976562, 500.17303466796875, 0.03379734233021736]","[-1.4407496668696573, -1.9887618749859786, -1.3142197612324542]","[8.539739440361696, -11.048206137016777, 1.480750697973602]"
14,14,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_3_ID15/RGB/000014_RGB.png,"[520.3400268554688, 559.5244750976562, 0.40538349747657776]","[509.94085693359375, 574.5372924804688, 0.5019506216049194]","[510.1466064453125, 543.6339721679688, 0.5834535360336304]","[526.059814453125, 592.5701293945312, 0.5911961197853088]","[525.5570068359375, 525.8057861328125, 0.580191969871521]","[606.3008422851562, 624.6463623046875, 0.6373805403709412]","[605.5752563476562, 487.02288818359375, 0.7187618017196655]","[716.03271484375, 664.1262817382812, 0.6767646670341492]","[720.169921875, 453.0628356933594, 0.6270216703414917]","[808.2651977539062, 698.8364868164062, 0.441630482673645]","[812.0559692382812, 482.0006103515625, 0.4320768713951111]","[831.4100341796875, 613.2483520507812, 0.7542767524719238]","[834.4580688476562, 504.3874206542969, 0.718903660774231]","[841.94482421875, 691.9201049804688, 0.03961774706840515]","[847.3518676757812, 489.5082092285156, 0.02224174700677395]","[841.51123046875, 694.9588012695312, 0.07763209939002991]","[849.8670043945312, 482.6854553222656, 0.030217038467526436]","[-1.566748975256269, -1.8810168343409661, -0.7332232212589559]","[8.553546696765428, -11.699418311596451, 1.4708461050188084]"
15,15,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_3_ID15/RGB/000015_RGB.png,"[520.7841186523438, 560.0896606445312, 0.6409504413604736]","[509.5415954589844, 575.1815795898438, 0.5443077683448792]","[510.284423828125, 544.0238037109375, 0.5966249108314514]","[526.0249633789062, 592.49951171875, 0.6176005005836487]","[527.3233642578125, 526.1735229492188, 0.6341814994812012]","[605.2705078125, 624.289794921875, 0.6235929727554321]","[605.27783203125, 486.9048156738281, 0.7323298454284668]","[714.8182983398438, 664.1544189453125, 0.6720907688140869]","[717.1396484375, 453.2899475097656, 0.677333652973175]","[808.8143310546875, 706.3804931640625, 0.44587641954421997]","[803.2398071289062, 479.07000732421875, 0.45396390557289124]","[832.709716796875, 607.775146484375, 0.7555816173553467]","[837.7472534179688, 500.8959045410156, 0.6727145314216614]","[840.082763671875, 694.0755615234375, 0.07915032655000687]","[843.3746337890625, 490.363525390625, 0.03470969572663307]","[842.1033935546875, 703.0026245117188, 0.09443622827529907]","[845.1492309570312, 492.3423767089844, 0.047191597521305084]","[-2.4645384907165897, -0.27531630967343385, -0.7398646883288184]","[8.730149315213131, -12.362977849611969, 1.4608468187696293]"
16,16,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_3_ID15/RGB/000016_RGB.png,"[521.1746826171875, 560.5532836914062, 0.4429610073566437]","[510.22064208984375, 574.9204711914062, 0.571907103061676]","[511.5631408691406, 543.6530151367188, 0.6654787659645081]","[526.0923461914062, 592.1815185546875, 0.599303126335144]","[528.2343139648438, 525.5656127929688, 0.6318427324295044]","[605.8556518554688, 623.4530639648438, 0.5786983370780945]","[605.0504150390625, 486.1987609863281, 0.7014299035072327]","[706.6497802734375, 666.3871459960938, 0.5580712556838989]","[717.02001953125, 453.71453857421875, 0.6964554786682129]","[798.76953125, 716.8878784179688, 0.48358047008514404]","[800.3934936523438, 474.9630126953125, 0.46006137132644653]","[834.8966674804688, 606.134765625, 0.7480834126472473]","[837.2098388671875, 501.0667419433594, 0.7639099955558777]","[845.5335083007812, 702.3269653320312, 0.04005461931228638]","[848.2960205078125, 465.6661682128906, 0.04303046688437462]","[837.18505859375, 714.1487426757812, 0.07508968561887741]","[847.9180297851562, 481.0634765625, 0.04685058072209358]","[-3.602763690317183, 1.0586796106847591, -2.2251606891990487]","[9.149769267873447, -12.95617915053582, 0.7334204652044726]"
17,17,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_3_ID15/RGB/000017_RGB.png,"[521.0980834960938, 558.2105712890625, 0.6064655184745789]","[509.1236877441406, 573.6491088867188, 0.48073166608810425]","[510.5675964355469, 542.7655639648438, 0.6402857899665833]","[525.6395874023438, 591.9964599609375, 0.6003983616828918]","[527.4534912109375, 525.4627075195312, 0.6353487968444824]","[604.964111328125, 623.7195434570312, 0.5946966409683228]","[601.9166870117188, 482.41815185546875, 0.7775309085845947]","[707.3760375976562, 666.9224853515625, 0.5894896984100342]","[715.7959594726562, 454.66351318359375, 0.7444483637809753]","[799.57421875, 726.9890747070312, 0.41322678327560425]","[805.25634765625, 473.6002502441406, 0.49313682317733765]","[833.20654296875, 605.91357421875, 0.7595910429954529]","[835.2896118164062, 502.6534423828125, 0.7606078386306763]","[841.9081420898438, 657.93408203125, 0.03311867266893387]","[847.1815795898438, 467.9900207519531, 0.04601020738482475]","[833.9913940429688, 722.3941040039062, 0.07977727800607681]","[849.7529907226562, 474.750244140625, 0.05371832102537155]","[-5.809560373856424, 2.316845338775993, -4.828191526138211]","[8.869489921646275, -12.588406625749466, 0.8261990744289879]"
18,18,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_3_ID15/RGB/000018_RGB.png,"[521.6218872070312, 556.65087890625, 0.5670929551124573]","[510.57037353515625, 570.9035034179688, 0.6702527403831482]","[511.2547302246094, 542.1672973632812, 0.576289713382721]","[527.5740356445312, 590.0324096679688, 0.51896071434021]","[530.6821899414062, 524.791259765625, 0.6387618780136108]","[606.1213989257812, 623.7564697265625, 0.6290678977966309]","[606.415771484375, 486.0303955078125, 0.707821249961853]","[706.8986206054688, 665.4103393554688, 0.5682504177093506]","[716.470458984375, 455.9170227050781, 0.7419929504394531]","[797.2667236328125, 729.6194458007812, 0.6534600853919983]","[814.4092407226562, 473.4753112792969, 0.5210848450660706]","[826.59521484375, 606.7737426757812, 0.7051796913146973]","[827.817626953125, 506.3201904296875, 0.6486725807189941]","[825.9348754882812, 641.2706909179688, 0.39254698157310486]","[834.44482421875, 482.6190490722656, 0.0961887463927269]","[828.26025390625, 724.3641357421875, 0.06669721752405167]","[846.4198608398438, 479.6047668457031, 0.12442219257354736]","[-6.924505789800968, 2.239414790589313, -5.776755691555527]","[9.82912603620737, -12.892779738118756, 0.379686354877161]"
19,19,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_3_ID15/RGB/000019_RGB.png,"[521.0991821289062, 556.0160522460938, 0.5635411739349365]","[510.0564270019531, 570.2115478515625, 0.6790714263916016]","[510.957763671875, 541.6629028320312, 0.5413032174110413]","[528.328125, 589.4266967773438, 0.640369176864624]","[530.4007568359375, 524.461181640625, 0.6054145097732544]","[606.5307006835938, 623.6783447265625, 0.6402125954627991]","[607.0377807617188, 485.9838562011719, 0.7243046164512634]","[712.4679565429688, 662.2251586914062, 0.6154237389564514]","[716.597900390625, 455.1773681640625, 0.7171282172203064]","[800.4099731445312, 733.1972045898438, 0.6728944182395935]","[807.897216796875, 473.80230712890625, 0.5431030988693237]","[823.09716796875, 604.3619384765625, 0.7143545150756836]","[824.5071411132812, 505.13629150390625, 0.6377753019332886]","[821.564453125, 641.6624145507812, 0.4735267162322998]","[831.9229736328125, 482.5305480957031, 0.1542748063802719]","[828.92626953125, 660.7008666992188, 0.04586213082075119]","[842.681884765625, 480.9855651855469, 0.1988029032945633]","[-7.341253333281626, 1.7616014192795812, -5.726115183905905]","[10.006442569339233, -12.695559935159139, 0.1889840016883677]"
20,20,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_3_ID15/RGB/000020_RGB.png,"[521.02880859375, 554.7943115234375, 0.594539999961853]","[511.5159912109375, 569.5035400390625, 0.7206059694290161]","[512.0352783203125, 540.9885864257812, 0.5418693423271179]","[529.5047607421875, 589.3201293945312, 0.6573638916015625]","[531.7030029296875, 524.4727172851562, 0.6227710247039795]","[607.0665283203125, 624.2423706054688, 0.6748386025428772]","[606.5004272460938, 485.61590576171875, 0.7057467103004456]","[714.7699584960938, 661.2413330078125, 0.6966614127159119]","[716.0947875976562, 453.38739013671875, 0.6739285588264465]","[805.35791015625, 738.1998901367188, 0.6695106625556946]","[802.5890502929688, 476.7400207519531, 0.5817254781723022]","[825.3519897460938, 601.4337158203125, 0.7079270482063293]","[826.0099487304688, 503.693359375, 0.6747632622718811]","[821.6988525390625, 640.3133544921875, 0.47452864050865173]","[833.4940185546875, 489.14813232421875, 0.16295935213565826]","[833.0448608398438, 733.2946166992188, 0.07454166561365128]","[842.5004272460938, 484.4270935058594, 0.1859542280435562]","[-7.312455701980224, 1.342634075838674, -4.936740585375666]","[9.753892392460465, -12.918577865260355, -0.10590740471712178]"
21,21,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/free_3_ID15/RGB/000021_RGB.png,"[521.5009765625, 555.1273193359375, 0.5536876916885376]","[512.3546142578125, 569.488037109375, 0.6991481184959412]","[512.6669921875, 541.5502319335938, 0.5384510159492493]","[529.4608764648438, 589.2427978515625, 0.613323986530304]","[531.1455078125, 525.1928100585938, 0.6264082789421082]","[609.5571899414062, 624.8895874023438, 0.6985045075416565]","[607.4725952148438, 485.4435729980469, 0.6328048706054688]","[717.7080688476562, 661.1395874023438, 0.6768934726715088]","[718.9064331054688, 451.729736328125, 0.5912883877754211]","[812.682861328125, 741.6918334960938, 0.4561322033405304]","[788.3014526367188, 486.447265625, 0.4068772494792938]","[827.092529296875, 601.2328491210938, 0.7129703760147095]","[828.8659057617188, 497.88189697265625, 0.7094384431838989]","[824.9594116210938, 638.2158813476562, 0.31375789642333984]","[835.0604858398438, 494.5838928222656, 0.10070811212062836]","[836.7584838867188, 734.3563842773438, 0.07186723500490189]","[841.8712158203125, 502.8043518066406, 0.07088916748762131]","[-7.257584292412682, 0.7776764678529722, -4.5541580004195295]","[9.595238210418543, -13.075929752340853, -0.23726770350435497]"
