,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
10,10,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_1_ID16/RGB/000010_RGB.png,"[521.5482177734375, 549.5151977539062, 0.5225512385368347]","[506.42529296875, 564.9490356445312, 0.5445470213890076]","[507.49371337890625, 532.2304077148438, 0.3766143023967743]","[514.6271362304688, 585.8429565429688, 0.7375791668891907]","[519.4077758789062, 512.651611328125, 0.7404787540435791]","[575.270263671875, 616.792724609375, 0.7459781169891357]","[590.530517578125, 475.136474609375, 0.6946099400520325]","[683.6920776367188, 646.6204223632812, 0.72092604637146]","[689.3599243164062, 459.5855712890625, 0.5461227297782898]","[757.5287475585938, 589.4114990234375, 0.46816423535346985]","[764.9954833984375, 518.3084106445312, 0.5236547589302063]","[792.98779296875, 602.0426025390625, 0.342816561460495]","[786.6763916015625, 506.1448669433594, 0.4689895212650299]","[808.5291137695312, 631.4348754882812, 0.07526174187660217]","[824.101318359375, 488.8138732910156, 0.15593363344669342]","[788.4599609375, 593.6905517578125, 0.07968050241470337]","[822.3919067382812, 505.66827392578125, 0.0934377908706665]","[1.7761993422486504, 1.5509381467263454, 0.5228443926457214]","[1.5364621865816226, 15.500971801012447, -1.077871611134536]"
11,11,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_1_ID16/RGB/000011_RGB.png,"[522.1051635742188, 549.3853149414062, 0.6169340014457703]","[506.02716064453125, 565.6309814453125, 0.5524927377700806]","[506.7519836425781, 533.9866333007812, 0.4512481987476349]","[514.8529052734375, 586.101806640625, 0.7360343337059021]","[519.8878173828125, 512.6319580078125, 0.7313235402107239]","[575.2757568359375, 616.4523315429688, 0.7542656660079956]","[591.8621826171875, 474.7486572265625, 0.6718600392341614]","[684.5075073242188, 645.9020385742188, 0.7082867622375488]","[686.3405151367188, 459.4864196777344, 0.5686658024787903]","[758.6703491210938, 588.8273315429688, 0.46493393182754517]","[766.7412109375, 518.9966430664062, 0.5441916584968567]","[781.5650024414062, 601.6990356445312, 0.3118053674697876]","[775.6229858398438, 505.8781433105469, 0.4174951910972595]","[809.7423095703125, 630.4886474609375, 0.10769762843847275]","[824.7120361328125, 490.24560546875, 0.18356649577617645]","[789.5181884765625, 593.4348754882812, 0.08661704510450363]","[823.3535766601562, 506.76629638671875, 0.10537392646074295]","[1.887428548393846, 1.379739227927344, 0.19115265690487887]","[1.5305134208159832, 15.47248180811114, -1.065563044433553]"
12,12,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_1_ID16/RGB/000012_RGB.png,"[521.32763671875, 550.0496215820312, 0.5006395578384399]","[506.0411682128906, 565.6793212890625, 0.5544637441635132]","[506.8807678222656, 533.8275146484375, 0.45086878538131714]","[514.9647827148438, 586.4960327148438, 0.7303127646446228]","[520.1199340820312, 513.0516357421875, 0.7374444007873535]","[576.7318115234375, 619.0704956054688, 0.7709141373634338]","[591.882568359375, 474.0730285644531, 0.6661039590835571]","[684.4498291015625, 647.4508056640625, 0.7089359164237976]","[687.3133544921875, 459.804931640625, 0.5503928065299988]","[754.7867431640625, 589.2499389648438, 0.4816493093967438]","[764.43798828125, 521.5052490234375, 0.5220009684562683]","[794.128662109375, 604.3002319335938, 0.3402459919452667]","[788.7461547851562, 506.787353515625, 0.452880322933197]","[807.9481811523438, 631.4498291015625, 0.08256873488426208]","[821.7421875, 490.45989990234375, 0.13678237795829773]","[786.5922241210938, 594.2238159179688, 0.07636503130197525]","[821.1961059570312, 507.0779113769531, 0.08883843570947647]","[1.947171673533249, 1.3448909631425061, 0.009358708174777046]","[1.5158670596236612, 15.486196077508769, -1.052081942951763]"
13,13,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_1_ID16/RGB/000013_RGB.png,"[521.5634765625, 549.1593017578125, 0.645807147026062]","[505.6249084472656, 565.6083374023438, 0.5671807527542114]","[506.34722900390625, 533.6445922851562, 0.4700205326080322]","[515.1220092773438, 586.7913208007812, 0.7197674512863159]","[519.9688720703125, 513.1511840820312, 0.7378743886947632]","[577.3632202148438, 619.3137817382812, 0.7780904769897461]","[593.1724853515625, 474.0121765136719, 0.6902034878730774]","[684.5955200195312, 649.6218872070312, 0.6848182082176208]","[688.8333129882812, 459.8956298828125, 0.5217400193214417]","[753.5657958984375, 589.7357788085938, 0.4581214487552643]","[763.0436401367188, 520.005859375, 0.49844175577163696]","[795.2970581054688, 603.6701049804688, 0.3113327920436859]","[789.5855712890625, 506.2300109863281, 0.4221627712249756]","[806.6744995117188, 630.735107421875, 0.06547263264656067]","[821.2669067382812, 490.8023986816406, 0.12443820387125015]","[786.5075073242188, 594.6575927734375, 0.0582779198884964]","[821.5565185546875, 507.1335754394531, 0.07428554445505142]","[1.8285031040962412, 1.0881699792844703, -0.12168294668446404]","[1.5210345259360318, 15.441034931328725, -1.0802926672605415]"
14,14,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_1_ID16/RGB/000014_RGB.png,"[521.0406494140625, 549.4689331054688, 0.657758355140686]","[505.55206298828125, 566.2575073242188, 0.5817986726760864]","[505.4951171875, 533.8472290039062, 0.4896828234195709]","[514.9869995117188, 587.0809326171875, 0.7158344388008118]","[518.4688110351562, 512.520263671875, 0.7473248839378357]","[576.5501708984375, 618.4918212890625, 0.7736566662788391]","[593.7984008789062, 472.2637634277344, 0.6775279641151428]","[682.43701171875, 653.28662109375, 0.6774243116378784]","[690.5209350585938, 459.2648010253906, 0.5291831493377686]","[749.2699584960938, 595.6845703125, 0.4003062844276428]","[762.746337890625, 519.501953125, 0.4957073926925659]","[793.2055053710938, 601.9667358398438, 0.3203152120113373]","[788.6364135742188, 507.2000427246094, 0.4047888219356537]","[794.7445678710938, 630.7266235351562, 0.06156868487596512]","[819.1848754882812, 490.5434265136719, 0.13803216814994812]","[785.01171875, 597.1776123046875, 0.08555882424116135]","[820.1054077148438, 507.5391540527344, 0.08261100947856903]","[1.3700967641964648, 0.8686037014147516, -0.1712752612173021]","[1.4916368019559652, 15.401481708207344, -1.05611589369414]"
15,15,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_1_ID16/RGB/000015_RGB.png,"[519.9285278320312, 550.099365234375, 0.6727803945541382]","[505.0320739746094, 566.7774658203125, 0.6048299074172974]","[504.800048828125, 534.110107421875, 0.5170696377754211]","[514.440185546875, 587.4334106445312, 0.6912212371826172]","[517.7947387695312, 513.848876953125, 0.7630292177200317]","[578.1253051757812, 617.4338989257812, 0.7871406078338623]","[591.7024536132812, 475.2818298339844, 0.6701169013977051]","[679.1393432617188, 652.4771728515625, 0.6370919942855835]","[688.8801879882812, 461.06573486328125, 0.4771256148815155]","[745.15234375, 597.4371337890625, 0.39087289571762085]","[759.4212036132812, 518.679443359375, 0.45834246277809143]","[795.8692626953125, 604.0146484375, 0.29542288184165955]","[790.7705078125, 507.0377197265625, 0.36788880825042725]","[795.6338500976562, 630.0828247070312, 0.04537038877606392]","[830.573974609375, 487.84844970703125, 0.11786498129367828]","[786.6454467773438, 597.68798828125, 0.05769767984747887]","[827.609130859375, 500.4488525390625, 0.05950818210840225]","[0.45471355373803585, 0.7829887145855766, -0.18033628932697626]","[1.4788050107852158, 15.39039120258887, -1.038013576374863]"
16,16,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_1_ID16/RGB/000016_RGB.png,"[519.8212280273438, 550.2101440429688, 0.6699380874633789]","[505.24530029296875, 566.6477661132812, 0.6044533252716064]","[505.0921325683594, 534.5420532226562, 0.49630117416381836]","[513.38720703125, 586.924072265625, 0.7052784562110901]","[516.1856689453125, 514.5475463867188, 0.760887861251831]","[579.2152099609375, 616.8046264648438, 0.7793190479278564]","[592.218994140625, 477.2189636230469, 0.6736142039299011]","[679.9779052734375, 649.7302856445312, 0.636116623878479]","[688.9446411132812, 460.3387145996094, 0.5777469277381897]","[747.6419677734375, 598.3096923828125, 0.47390711307525635]","[759.94921875, 516.7526245117188, 0.4675089716911316]","[813.1707763671875, 599.7905883789062, 0.389815092086792]","[807.1892700195312, 502.9248352050781, 0.5162860155105591]","[825.798583984375, 626.6995849609375, 0.032375965267419815]","[831.1864013671875, 481.2744140625, 0.10524529963731766]","[803.6337280273438, 578.1824951171875, 0.03254221752285957]","[830.06982421875, 492.5106506347656, 0.050654903054237366]","[-0.3670407553596938, 0.3368708333840047, 0.14682837262054468]","[1.454003301346083, 15.313562814152712, -0.9632493677700628]"
17,17,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_1_ID16/RGB/000017_RGB.png,"[520.1361083984375, 552.0606689453125, 0.6483407020568848]","[505.5827941894531, 567.5560302734375, 0.545395016670227]","[506.8149719238281, 536.4927978515625, 0.38293346762657166]","[512.8643188476562, 587.6580200195312, 0.6205237507820129]","[515.7545166015625, 517.0147705078125, 0.7274153828620911]","[581.8372192382812, 618.5628051757812, 0.7645211219787598]","[590.2028198242188, 480.03118896484375, 0.6024555563926697]","[682.2400512695312, 650.5499877929688, 0.6005308032035828]","[684.3014526367188, 459.24786376953125, 0.5011855363845825]","[757.4822998046875, 611.92822265625, 0.35182732343673706]","[760.8701171875, 511.17254638671875, 0.4335483908653259]","[795.1467895507812, 603.1048583984375, 0.36830830574035645]","[793.3165893554688, 509.821533203125, 0.4653276205062866]","[828.4279174804688, 613.995361328125, 0.05313567444682121]","[836.3990478515625, 482.91168212890625, 0.11910208314657211]","[807.6002197265625, 593.724853515625, 0.047611624002456665]","[832.9533081054688, 494.7835998535156, 0.053589485585689545]","[-0.8897491168106045, -0.028198168914556013, 0.5949032940411499]","[1.4766367395060065, 15.5889193945013, -0.9292790665444565]"
18,18,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_1_ID16/RGB/000018_RGB.png,"[519.035400390625, 552.9622802734375, 0.6591178178787231]","[504.9576416015625, 568.1097412109375, 0.5605881810188293]","[505.6535949707031, 537.2691650390625, 0.4272841215133667]","[512.2954711914062, 587.684814453125, 0.626960277557373]","[514.6163330078125, 517.6057739257812, 0.6980386972427368]","[581.4139404296875, 618.6206665039062, 0.7657787799835205]","[592.2714233398438, 478.4097595214844, 0.6355963349342346]","[681.2583618164062, 652.8557739257812, 0.5913602709770203]","[679.8917236328125, 454.2680358886719, 0.4808037579059601]","[762.9259643554688, 617.3064575195312, 0.33184322714805603]","[760.8016357421875, 498.3497009277344, 0.4135388731956482]","[808.8615112304688, 598.6908569335938, 0.5042855143547058]","[805.6561889648438, 503.24810791015625, 0.5796142816543579]","[831.8935546875, 625.5655517578125, 0.02753758244216442]","[837.3010864257812, 480.173583984375, 0.07337945699691772]","[808.3757934570312, 622.976806640625, 0.02930586412549019]","[830.5664672851562, 483.20648193359375, 0.041008878499269485]","[-1.113041549388282, -0.3425791699310614, 0.9671341453047868]","[1.5221506707595633, 15.626122673059157, -0.8644933813582679]"
19,19,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_1_ID16/RGB/000019_RGB.png,"[518.6807250976562, 553.4306640625, 0.6604549288749695]","[503.646240234375, 568.8717041015625, 0.6045888662338257]","[504.3027038574219, 537.2280883789062, 0.4667277932167053]","[510.4942932128906, 590.1041870117188, 0.5114514231681824]","[514.6103515625, 518.3235473632812, 0.7250959873199463]","[579.4546508789062, 618.4400024414062, 0.7652564644813538]","[588.4290771484375, 476.5745544433594, 0.7461531758308411]","[673.7603759765625, 649.818359375, 0.5353617072105408]","[674.7318725585938, 449.1847229003906, 0.4897191822528839]","[759.9247436523438, 624.604248046875, 0.39868900179862976]","[764.6598510742188, 490.95465087890625, 0.5306113958358765]","[812.9351806640625, 598.4177856445312, 0.4989772439002991]","[810.3230590820312, 504.11260986328125, 0.5897864699363708]","[831.3031005859375, 625.5875854492188, 0.04268955439329147]","[831.2753295898438, 482.05145263671875, 0.0918651893734932]","[817.7819213867188, 623.696044921875, 0.036455027759075165]","[825.1513671875, 491.6219177246094, 0.047315068542957306]","[-1.040159603921236, -0.48290084752430473, 1.650566307956042]","[1.9439620778373052, 15.427166993749974, -0.6888221627184431]"
20,20,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_1_ID16/RGB/000020_RGB.png,"[518.0751342773438, 553.1350708007812, 0.6827064752578735]","[503.1930236816406, 568.6570434570312, 0.6384469270706177]","[503.6661071777344, 536.76708984375, 0.5015002489089966]","[510.7699279785156, 590.001220703125, 0.5032610893249512]","[514.481201171875, 518.217529296875, 0.7290186882019043]","[581.9654541015625, 618.8577270507812, 0.7617940306663513]","[589.6376953125, 476.799072265625, 0.7562008500099182]","[671.8071899414062, 647.9673461914062, 0.518670380115509]","[678.4158935546875, 448.07135009765625, 0.4941801428794861]","[762.1419677734375, 631.5695190429688, 0.5220588445663452]","[766.7511596679688, 489.2322998046875, 0.5405563712120056]","[812.2860107421875, 599.3085327148438, 0.4728269875049591]","[811.0376586914062, 503.3653564453125, 0.5932981371879578]","[830.7330322265625, 627.8917846679688, 0.030124934390187263]","[830.5010375976562, 482.67401123046875, 0.0693923607468605]","[818.3888549804688, 626.0628662109375, 0.028392385691404343]","[831.1748046875, 486.9070129394531, 0.03852296993136406]","[-0.9181009154242536, -0.4838285941711271, 1.8452273009921873]","[2.1315854114512414, 15.530583890716324, -0.5959407300570567]"
21,21,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_1_ID16/RGB/000021_RGB.png,"[517.564208984375, 552.1294555664062, 0.6927683353424072]","[502.3231506347656, 568.001953125, 0.6797306537628174]","[502.9696350097656, 535.8321533203125, 0.5365045070648193]","[511.55877685546875, 587.5490112304688, 0.6697672009468079]","[514.0162353515625, 517.5553588867188, 0.7361211776733398]","[584.80419921875, 621.301025390625, 0.7043746113777161]","[595.9120483398438, 471.560302734375, 0.7025579214096069]","[691.4719848632812, 646.3695678710938, 0.5072701573371887]","[681.0028076171875, 447.2341003417969, 0.5549823045730591]","[770.694580078125, 634.5724487304688, 0.427578330039978]","[770.8563842773438, 482.0487365722656, 0.6184571385383606]","[812.77294921875, 603.7794189453125, 0.5009793639183044]","[815.0972290039062, 501.29217529296875, 0.5532809495925903]","[830.4367065429688, 630.8175048828125, 0.1167091429233551]","[834.1106567382812, 479.9554138183594, 0.18171505630016327]","[820.8311767578125, 628.9119262695312, 0.0850469246506691]","[825.7769165039062, 491.84112548828125, 0.08868023008108139]","[-0.9477981726154223, -0.57085565089974, 2.296832233233347]","[2.3144614215994244, 15.6491058828091, -0.46169940055138137]"
