,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
10,10,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_3_ID11/RGB/000010_RGB.png,"[493.2054138183594, 545.5352783203125, 0.5591188073158264]","[477.8600158691406, 559.8807983398438, 0.6795653104782104]","[479.5583190917969, 530.2374267578125, 0.7471225261688232]","[485.0951843261719, 579.07275390625, 0.66087806224823]","[488.5194396972656, 511.0148620605469, 0.5604322552680969]","[570.7092895507812, 616.5811157226562, 0.6867185831069946]","[572.622802734375, 469.90277099609375, 0.7130239009857178]","[683.2330932617188, 636.2651977539062, 0.6018482446670532]","[680.8240966796875, 449.281494140625, 0.650844931602478]","[773.2738037109375, 623.2494506835938, 0.3688889741897583]","[774.5547485351562, 463.05792236328125, 0.5772271156311035]","[777.73779296875, 587.0372924804688, 0.471920371055603]","[777.7247924804688, 496.7757873535156, 0.5573787689208984]","[823.6089477539062, 644.7684326171875, 0.07492534816265106]","[821.6069946289062, 472.4375, 0.15958690643310547]","[811.3056640625, 611.5443725585938, 0.1731014996767044]","[820.8843383789062, 468.4692077636719, 0.17912612855434418]","[0.5659410865512939, -1.5071009403583615, 1.7262307388102558]","[3.2778930386287226, -5.20427973349604, 0.29988363194435136]"
11,11,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_3_ID11/RGB/000011_RGB.png,"[492.61688232421875, 546.6649169921875, 0.5636058449745178]","[477.50164794921875, 560.8922729492188, 0.6875354051589966]","[479.0841064453125, 530.8177490234375, 0.7415106296539307]","[485.687255859375, 579.3026123046875, 0.6485593914985657]","[488.9971618652344, 511.19732666015625, 0.5680780410766602]","[570.8609008789062, 616.3216552734375, 0.6987137198448181]","[572.4767456054688, 469.9881896972656, 0.7203938961029053]","[683.0504760742188, 634.7484741210938, 0.611236035823822]","[679.2561645507812, 449.0531921386719, 0.6715828776359558]","[773.3158569335938, 622.998291015625, 0.3716398775577545]","[772.83740234375, 463.18023681640625, 0.5764557719230652]","[783.1080322265625, 587.2703247070312, 0.5647821426391602]","[778.4286499023438, 495.9456787109375, 0.5618809461593628]","[810.7489013671875, 629.0305786132812, 0.15600980818271637]","[820.1571044921875, 471.74188232421875, 0.16804471611976624]","[809.3829345703125, 611.8745727539062, 0.18426552414894104]","[817.4805908203125, 468.4131774902344, 0.20563554763793945]","[0.6059290395787862, -1.5217219330512828, 1.7782261865831566]","[3.330891903317001, -5.286067048190351, 0.23731607462187068]"
12,12,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_3_ID11/RGB/000012_RGB.png,"[492.9371337890625, 546.2489624023438, 0.5630736351013184]","[477.72674560546875, 560.5320434570312, 0.6862790584564209]","[479.3698425292969, 530.6427612304688, 0.7397207617759705]","[486.9769592285156, 579.9616088867188, 0.4662480652332306]","[489.2020263671875, 511.2916564941406, 0.574516236782074]","[570.7296752929688, 616.5670776367188, 0.6950030326843262]","[572.5115966796875, 469.929443359375, 0.711574137210846]","[683.0899658203125, 635.3948364257812, 0.6086574196815491]","[680.9930419921875, 449.3275146484375, 0.6702930331230164]","[772.02099609375, 621.614990234375, 0.3809833824634552]","[773.485107421875, 463.5553283691406, 0.5756006836891174]","[777.7389526367188, 585.1895141601562, 0.4467661380767822]","[777.4561157226562, 495.7032165527344, 0.5761685371398926]","[810.7644653320312, 628.5238037109375, 0.15385648608207703]","[819.6655883789062, 472.1275939941406, 0.1726204752922058]","[809.6598510742188, 611.035400390625, 0.19936589896678925]","[817.9442138671875, 468.3266296386719, 0.20861542224884033]","[0.6490344090439957, -1.5218270174483524, 1.7781731695213507]","[3.3518463445187887, -5.3030407158915915, 0.2275272378482418]"
13,13,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_3_ID11/RGB/000013_RGB.png,"[493.0835876464844, 546.1934204101562, 0.5698195099830627]","[477.7180480957031, 560.5184936523438, 0.6893922686576843]","[479.4956359863281, 530.489013671875, 0.7504058480262756]","[485.352783203125, 579.2407836914062, 0.6575756669044495]","[489.0371398925781, 511.0420837402344, 0.5711621642112732]","[570.577880859375, 616.8894653320312, 0.6897558569908142]","[572.3731079101562, 470.0149841308594, 0.7198843359947205]","[683.43017578125, 635.549560546875, 0.6084855198860168]","[680.0924072265625, 449.5459899902344, 0.6786121726036072]","[772.4356689453125, 622.9903564453125, 0.3880906105041504]","[773.3157958984375, 463.999267578125, 0.5745227336883545]","[783.2650756835938, 587.1375732421875, 0.5703278183937073]","[779.1724853515625, 496.44244384765625, 0.5551158785820007]","[811.1083374023438, 628.25634765625, 0.1535457968711853]","[819.8401489257812, 472.4189453125, 0.1798885315656662]","[809.5645751953125, 612.5836181640625, 0.204865500330925]","[817.31005859375, 468.7890319824219, 0.21744263172149658]","[0.71745325804896, -1.4226556172244562, 1.7420273963159414]","[3.2089016624066224, -5.008402715399549, 0.48219028514852025]"
14,14,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_3_ID11/RGB/000014_RGB.png,"[493.52923583984375, 545.624755859375, 0.5859850645065308]","[478.2545166015625, 559.7257080078125, 0.6911108493804932]","[479.7280578613281, 530.2969360351562, 0.7611876726150513]","[484.99688720703125, 578.9905395507812, 0.659942626953125]","[488.4704895019531, 510.9977722167969, 0.5561949014663696]","[571.1851196289062, 616.149658203125, 0.6963523030281067]","[572.42236328125, 470.48358154296875, 0.7327203154563904]","[683.7891235351562, 636.2153930664062, 0.5896509289741516]","[681.8648681640625, 449.3953857421875, 0.6642820239067078]","[773.09130859375, 621.8987426757812, 0.35087037086486816]","[774.6681518554688, 463.3768615722656, 0.5475208163261414]","[782.1122436523438, 588.2168579101562, 0.5578431487083435]","[777.7677612304688, 497.3477783203125, 0.5467393398284912]","[811.27099609375, 629.3836669921875, 0.15610657632350922]","[822.2378540039062, 471.5613708496094, 0.18147236108779907]","[810.0491333007812, 611.2531127929688, 0.1910848617553711]","[819.379150390625, 474.2304992675781, 0.19899000227451324]","[0.6527576734901696, -1.3649793388292084, 1.6942283085697327]","[3.197739699822928, -5.094697279983938, 0.433157448132439]"
15,15,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_3_ID11/RGB/000015_RGB.png,"[493.4198913574219, 545.629638671875, 0.5900464653968811]","[478.1556701660156, 559.60546875, 0.6886364221572876]","[479.5992126464844, 530.1092529296875, 0.7535834312438965]","[485.31060791015625, 578.838134765625, 0.6508775353431702]","[488.66754150390625, 511.04901123046875, 0.5668109059333801]","[570.7196655273438, 616.4034423828125, 0.6950221061706543]","[572.4028930664062, 469.90997314453125, 0.7229529619216919]","[682.5237426757812, 635.3467407226562, 0.5965064764022827]","[680.5543212890625, 449.36590576171875, 0.6915014982223511]","[772.5609130859375, 620.5763549804688, 0.33201444149017334]","[774.6136474609375, 463.76898193359375, 0.5785589218139648]","[781.3029174804688, 586.7449951171875, 0.5666437745094299]","[777.5746459960938, 497.0612487792969, 0.571905255317688]","[810.11865234375, 627.8197021484375, 0.16202478110790253]","[819.7503051757812, 471.9264221191406, 0.2043433040380478]","[809.553955078125, 612.01708984375, 0.21449021995067596]","[817.3648071289062, 473.74102783203125, 0.22583016753196716]","[0.6314153869702931, -1.3485130206582467, 1.659400033246331]","[3.2456127388094584, -5.1437217284622605, 0.4137100986334663]"
16,16,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_3_ID11/RGB/000016_RGB.png,"[493.3070068359375, 545.8372802734375, 0.5869925618171692]","[478.1213684082031, 559.7398681640625, 0.6903274655342102]","[479.53466796875, 530.2462158203125, 0.7540939450263977]","[485.2179870605469, 578.849609375, 0.6514975428581238]","[488.3009033203125, 511.1567077636719, 0.5622007846832275]","[571.1672973632812, 616.4766845703125, 0.7081945538520813]","[572.4284057617188, 469.9798583984375, 0.7218614220619202]","[683.9910888671875, 636.3884887695312, 0.5846976637840271]","[680.1876220703125, 449.8237609863281, 0.6827837824821472]","[771.8619384765625, 622.0830688476562, 0.3776997923851013]","[771.7522583007812, 463.12542724609375, 0.5876855254173279]","[782.8594970703125, 586.6488037109375, 0.5676172375679016]","[778.663818359375, 496.9361877441406, 0.5543164014816284]","[810.564208984375, 628.5913696289062, 0.1645793318748474]","[820.2562866210938, 472.0763244628906, 0.1826927661895752]","[809.0529174804688, 611.2103881835938, 0.20893006026744843]","[816.748779296875, 467.94293212890625, 0.2116832286119461]","[0.6242269932099319, -1.2720729216596984, 1.5541071481937712]","[3.2229691617466294, -5.243535069230186, 0.3745000543676541]"
17,17,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_3_ID11/RGB/000017_RGB.png,"[493.88726806640625, 545.2676391601562, 0.5987699031829834]","[478.2667236328125, 559.2109375, 0.6838736534118652]","[479.5597229003906, 530.0433959960938, 0.7613227367401123]","[485.2055358886719, 578.5521240234375, 0.6535024642944336]","[488.651123046875, 511.2242126464844, 0.5739421248435974]","[570.4057006835938, 616.5211181640625, 0.6948580741882324]","[572.833740234375, 469.7432861328125, 0.7213813066482544]","[681.790283203125, 635.781494140625, 0.5904826521873474]","[682.0065307617188, 449.6656799316406, 0.6656437516212463]","[772.7406005859375, 622.7198486328125, 0.38062021136283875]","[774.178955078125, 463.95562744140625, 0.5763092041015625]","[776.7156982421875, 585.047119140625, 0.4563319981098175]","[776.7868041992188, 496.82391357421875, 0.5767107605934143]","[810.1201171875, 628.502685546875, 0.17289462685585022]","[821.1432495117188, 472.8545837402344, 0.1949128806591034]","[808.591796875, 611.7354736328125, 0.20245635509490967]","[817.6436767578125, 474.9931335449219, 0.22445741295814514]","[0.6385885486720211, -1.1705384666261627, 1.5214891618153135]","[3.2527659855434816, -5.277798987980203, 0.3458709026620127]"
18,18,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_3_ID11/RGB/000018_RGB.png,"[493.92572021484375, 545.5748291015625, 0.6165050864219666]","[478.2626647949219, 559.4619750976562, 0.6982620358467102]","[479.57415771484375, 530.0325927734375, 0.7666922807693481]","[485.1520690917969, 578.6494750976562, 0.6580044031143188]","[488.5394592285156, 510.8853454589844, 0.5716930031776428]","[570.5090942382812, 616.5368041992188, 0.7060675621032715]","[572.6943969726562, 469.52947998046875, 0.7088704705238342]","[683.25732421875, 635.716064453125, 0.5890669822692871]","[680.2705688476562, 449.10784912109375, 0.6657372117042542]","[773.243896484375, 623.6576538085938, 0.3835808038711548]","[773.3358154296875, 462.83380126953125, 0.582014799118042]","[780.48974609375, 586.7164916992188, 0.5753480195999146]","[776.6633911132812, 496.76617431640625, 0.5974606871604919]","[810.6167602539062, 629.1828002929688, 0.17415441572666168]","[820.215576171875, 473.7609558105469, 0.18276385962963104]","[809.136962890625, 612.4332885742188, 0.19186176359653473]","[818.0996704101562, 468.84991455078125, 0.20485256612300873]","[0.6266851677841604, -1.18330492905493, 1.5451315702478046]","[2.904099843705902, -5.222423055650047, 0.36659199601581166]"
19,19,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_3_ID11/RGB/000019_RGB.png,"[493.6275329589844, 545.0186767578125, 0.6006342172622681]","[478.0348815917969, 558.8090209960938, 0.6612109541893005]","[479.4337463378906, 529.7501831054688, 0.7745543122291565]","[484.6883544921875, 578.3046875, 0.6544710993766785]","[488.21044921875, 511.0268249511719, 0.5594637989997864]","[570.7752685546875, 616.6671752929688, 0.7056450843811035]","[572.1044311523438, 470.10186767578125, 0.728087842464447]","[682.6198120117188, 635.1333618164062, 0.5797572135925293]","[678.1683959960938, 446.8231506347656, 0.6733757853507996]","[770.2448120117188, 621.985595703125, 0.3927989602088928]","[767.7176513671875, 460.2051696777344, 0.5941716432571411]","[783.7693481445312, 585.1525268554688, 0.5556527972221375]","[780.2765502929688, 495.22772216796875, 0.5523024797439575]","[808.9844970703125, 628.1661376953125, 0.16507259011268616]","[819.2752685546875, 472.9627990722656, 0.15259061753749847]","[806.4601440429688, 612.4584350585938, 0.2006886750459671]","[813.251220703125, 473.3566589355469, 0.21294106543064117]","[0.6478793115550118, -1.1710013184164854, 1.4827186624214754]","[2.5764039265550545, -5.107078205984412, 0.3764797800925404]"
20,20,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_3_ID11/RGB/000020_RGB.png,"[493.9753112792969, 545.2376708984375, 0.6151388883590698]","[478.3412780761719, 559.0117797851562, 0.6622347831726074]","[479.62445068359375, 529.8833618164062, 0.7706952691078186]","[484.854248046875, 578.3506469726562, 0.6505308151245117]","[488.2171325683594, 511.1245422363281, 0.5683144330978394]","[570.4920043945312, 616.4899291992188, 0.6938817501068115]","[572.2252197265625, 469.87347412109375, 0.724183201789856]","[682.381591796875, 635.7940063476562, 0.5862581133842468]","[681.4828491210938, 445.6731872558594, 0.6925343871116638]","[771.03173828125, 622.7368774414062, 0.3705337941646576]","[768.0631713867188, 460.3836669921875, 0.5563820004463196]","[783.810791015625, 585.7439575195312, 0.5676255822181702]","[785.5501098632812, 492.577880859375, 0.6188852190971375]","[810.4583740234375, 628.2890014648438, 0.16406375169754028]","[820.5112915039062, 471.5266418457031, 0.1475788652896881]","[807.65087890625, 612.4471435546875, 0.17809158563613892]","[815.8463745117188, 473.0744934082031, 0.20335811376571655]","[0.6996860207584046, -1.1316226657712638, 1.3289078626626907]","[3.0579471312109487, -5.014573910884979, 0.5110445483666479]"
21,21,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/free_3_ID11/RGB/000021_RGB.png,"[493.76434326171875, 545.4335327148438, 0.6020879149436951]","[478.220703125, 559.2111206054688, 0.6856600642204285]","[479.6678771972656, 529.9811401367188, 0.7605631351470947]","[485.09552001953125, 578.6680908203125, 0.6544563174247742]","[488.84075927734375, 511.50079345703125, 0.578518271446228]","[570.5870971679688, 616.8565673828125, 0.6931023597717285]","[571.6281127929688, 470.392578125, 0.7286797165870667]","[681.3576049804688, 637.46044921875, 0.5569252967834473]","[677.5108642578125, 442.7987976074219, 0.6743934154510498]","[769.6788330078125, 622.8635864257812, 0.40951505303382874]","[767.5444946289062, 457.9751892089844, 0.5496190190315247]","[783.781494140625, 585.9309692382812, 0.559708833694458]","[780.0641479492188, 495.82122802734375, 0.5587636232376099]","[811.6353149414062, 628.494140625, 0.17663511633872986]","[821.2994384765625, 464.484619140625, 0.13952822983264923]","[806.0928344726562, 612.6624145507812, 0.2316947728395462]","[810.5938110351562, 461.9488830566406, 0.22161267697811127]","[0.6530378743611022, -1.0314132457587222, 1.1104428761064893]","[3.1149171723881266, -5.1733053274369105, 0.4510708514126902]"
