,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
10,10,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_2_ID16/RGB/000010_RGB.png,"[522.6204223632812, 550.1803588867188, 0.6355905532836914]","[508.2860412597656, 564.9943237304688, 0.4826059341430664]","[508.849609375, 533.2423095703125, 0.4264140725135803]","[514.9928588867188, 585.4185180664062, 0.7446855902671814]","[518.5694580078125, 516.2676391601562, 0.7643238306045532]","[582.4945068359375, 618.5746459960938, 0.7704634070396423]","[592.4784545898438, 477.3900146484375, 0.6974340677261353]","[713.9713134765625, 642.7185668945312, 0.6171961426734924]","[706.726318359375, 461.1313171386719, 0.5984846353530884]","[822.1546630859375, 666.3587036132812, 0.5367690324783325]","[820.7222290039062, 440.39385986328125, 0.4588742256164551]","[775.4058227539062, 589.3316650390625, 0.5497528314590454]","[775.7470703125, 495.05950927734375, 0.5344374179840088]","[808.1600341796875, 619.7532958984375, 0.14483170211315155]","[828.2992553710938, 477.19647216796875, 0.21198377013206482]","[836.1525268554688, 655.5545043945312, 0.22990331053733826]","[842.211181640625, 445.6290283203125, 0.21839198470115662]","[1.0187698322085472, 0.41326438308167446, -2.1293689816946335]","[0.04580911091152212, -2.8103243202734296, -1.0788045488105138]"
11,11,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_2_ID16/RGB/000011_RGB.png,"[522.7049560546875, 550.046630859375, 0.6425909399986267]","[508.949951171875, 565.0438232421875, 0.5371735692024231]","[509.1441345214844, 533.0563354492188, 0.47774818539619446]","[515.464599609375, 586.1768798828125, 0.7455806732177734]","[518.7791748046875, 516.1393432617188, 0.7718221545219421]","[582.4186401367188, 620.1390380859375, 0.7942157983779907]","[593.899169921875, 477.33868408203125, 0.7179760336875916]","[712.4783935546875, 643.077880859375, 0.6084736585617065]","[708.6398315429688, 461.84515380859375, 0.6102104783058167]","[819.5216674804688, 665.7918090820312, 0.5389215350151062]","[820.507568359375, 444.0979309082031, 0.3774452805519104]","[770.8897094726562, 589.866455078125, 0.5906919836997986]","[771.1585083007812, 495.79742431640625, 0.583341658115387]","[811.16259765625, 622.342041015625, 0.14493337273597717]","[829.5559692382812, 478.57958984375, 0.22746607661247253]","[835.5863647460938, 655.8445434570312, 0.2186553180217743]","[843.0316162109375, 445.0108337402344, 0.20251703262329102]","[2.050467981857761, 0.6092268161486804, -2.170950300087713]","[-0.2834531088974077, -2.522932725114557, -1.2647598650341074]"
12,12,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_2_ID16/RGB/000012_RGB.png,"[527.6988525390625, 550.5821533203125, 0.6913966536521912]","[512.7106323242188, 565.514404296875, 0.7259984612464905]","[513.482666015625, 533.3489990234375, 0.6411707997322083]","[517.29150390625, 586.9985961914062, 0.6827375292778015]","[521.6719360351562, 515.4293823242188, 0.6980718970298767]","[584.0376586914062, 621.646240234375, 0.7368888258934021]","[592.1703491210938, 475.81494140625, 0.7277711033821106]","[710.844970703125, 642.2049560546875, 0.6900789141654968]","[705.6326293945312, 461.68731689453125, 0.6380541920661926]","[817.8888549804688, 664.9827880859375, 0.5389528274536133]","[818.9967651367188, 445.3396301269531, 0.4308476746082306]","[768.7568969726562, 588.33349609375, 0.6097102165222168]","[769.9197387695312, 493.70635986328125, 0.5750293731689453]","[813.868408203125, 622.0360107421875, 0.165414497256279]","[831.0759887695312, 480.5354919433594, 0.26548898220062256]","[833.7551879882812, 655.6959228515625, 0.21746142208576202]","[841.3517456054688, 448.55224609375, 0.22935009002685547]","[2.703636450553879, 0.6500620519473568, -2.218712919319366]","[-0.2812567491895739, -2.347449583886664, -1.3929888192647917]"
13,13,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_2_ID16/RGB/000013_RGB.png,"[529.7713012695312, 549.83447265625, 0.709456205368042]","[514.6332397460938, 565.4151000976562, 0.8135765790939331]","[514.4119873046875, 532.9161987304688, 0.6983344554901123]","[519.0230102539062, 587.1422119140625, 0.6330893635749817]","[520.7123413085938, 515.450439453125, 0.7204788327217102]","[584.70166015625, 621.1963500976562, 0.7375688552856445]","[592.4329833984375, 476.6002502441406, 0.6736336350440979]","[707.9692993164062, 639.4525146484375, 0.658103883266449]","[708.4558715820312, 460.5279235839844, 0.5818086862564087]","[818.3680419921875, 665.2166748046875, 0.5828445553779602]","[820.3388671875, 445.18157958984375, 0.4685239791870117]","[767.38818359375, 587.8403930664062, 0.6020022034645081]","[762.0318603515625, 495.53643798828125, 0.4881074130535126]","[816.0037231445312, 625.0753173828125, 0.1590028554201126]","[831.65576171875, 478.53045654296875, 0.280809611082077]","[833.2572631835938, 656.0631103515625, 0.24569834768772125]","[841.6331787109375, 447.49847412109375, 0.20106393098831177]","[4.3896770239249845, 0.7143035833868677, -2.329457093310799]","[-0.21732125237467434, -2.1166245934932326, -1.5113430716283431]"
14,14,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_2_ID16/RGB/000014_RGB.png,"[535.6171875, 550.4352416992188, 0.718648374080658]","[518.437255859375, 565.7493286132812, 0.7790151238441467]","[517.8700561523438, 533.792724609375, 0.6921010613441467]","[522.3935546875, 585.2037353515625, 0.5664836764335632]","[522.3784790039062, 514.9562377929688, 0.6833252906799316]","[584.979736328125, 620.323486328125, 0.7450570464134216]","[594.7726440429688, 477.07745361328125, 0.6954891085624695]","[711.482421875, 641.5216674804688, 0.650177538394928]","[710.4375610351562, 459.0318908691406, 0.5935778617858887]","[819.658935546875, 665.2007446289062, 0.5783973932266235]","[819.84375, 444.8589782714844, 0.5003186464309692]","[771.8884887695312, 586.9470825195312, 0.6108460426330566]","[771.4853515625, 492.4809875488281, 0.6122320294380188]","[816.818603515625, 624.1724243164062, 0.15028692781925201]","[830.6885986328125, 477.0565185546875, 0.20239482820034027]","[837.1724243164062, 655.3184204101562, 0.15840764343738556]","[842.5694580078125, 446.31695556640625, 0.20971719920635223]","[9.159804168205767, 0.23967567034747267, -1.97869427993915]","[-0.030944472485477513, -1.5580181525785382, -1.6821076142622147]"
15,15,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_2_ID16/RGB/000015_RGB.png,"[539.6670532226562, 551.09912109375, 0.6427282691001892]","[521.7511596679688, 566.8580932617188, 0.6891183853149414]","[520.611572265625, 534.9793090820312, 0.574701189994812]","[523.8097534179688, 589.7032470703125, 0.46894192695617676]","[523.685546875, 515.8732299804688, 0.5590935945510864]","[584.0006713867188, 620.5096435546875, 0.7172010540962219]","[595.6973266601562, 475.73712158203125, 0.6888023614883423]","[713.0650634765625, 642.2440185546875, 0.6620451807975769]","[715.1926879882812, 459.6818542480469, 0.6392558813095093]","[820.6756591796875, 665.0623168945312, 0.552531898021698]","[822.8751220703125, 443.8056945800781, 0.5454877018928528]","[766.697265625, 587.1318359375, 0.6092727780342102]","[768.8549194335938, 491.0071716308594, 0.5855400562286377]","[817.1569213867188, 623.8641967773438, 0.15199242532253265]","[830.782958984375, 479.6950988769531, 0.187215194106102]","[837.2369384765625, 655.013671875, 0.15643848478794098]","[844.6070556640625, 448.92559814453125, 0.15866485238075256]","[11.34339409739418, 0.5001623628444192, -1.792189348590231]","[-1.6103970604920919, -0.4544792249781051, -1.0048243873821199]"
16,16,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_2_ID16/RGB/000016_RGB.png,"[541.08837890625, 551.9945678710938, 0.6105697154998779]","[526.1071166992188, 567.5880126953125, 0.6138725876808167]","[524.283203125, 534.1556396484375, 0.48121389746665955]","[527.6234741210938, 590.7534790039062, 0.5156105756759644]","[526.2366333007812, 516.0043334960938, 0.6094406843185425]","[587.347412109375, 618.346923828125, 0.6739592552185059]","[596.5452880859375, 475.90264892578125, 0.6996558308601379]","[713.3422241210938, 642.59326171875, 0.6367417573928833]","[713.2428588867188, 458.7983703613281, 0.5797411799430847]","[821.4227294921875, 665.2320556640625, 0.5380593538284302]","[824.6685791015625, 446.0102844238281, 0.3673390746116638]","[757.2146606445312, 587.987548828125, 0.5861843824386597]","[762.2205200195312, 491.7807922363281, 0.5419880747795105]","[819.0698852539062, 626.099609375, 0.10135287046432495]","[833.695556640625, 478.58746337890625, 0.19022776186466217]","[838.7260131835938, 656.444580078125, 0.13705231249332428]","[847.7869262695312, 449.4807434082031, 0.1429504156112671]","[14.221526352405634, 1.2676776080573753, -1.9765256730395528]","[-1.3700029486243306, 1.7113867964271972, -0.6705488022071854]"
17,17,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_2_ID16/RGB/000017_RGB.png,"[547.10107421875, 552.15771484375, 0.6915969848632812]","[531.5353393554688, 568.2509765625, 0.7789627909660339]","[530.3062744140625, 535.3809814453125, 0.629175066947937]","[532.9698486328125, 591.6962890625, 0.5531098246574402]","[532.3878784179688, 516.707275390625, 0.7146522998809814]","[594.9711303710938, 621.461181640625, 0.6787574887275696]","[603.5846557617188, 477.3730163574219, 0.7713810205459595]","[715.646484375, 646.0050048828125, 0.6182671785354614]","[722.9482421875, 460.4743347167969, 0.4888351559638977]","[823.1531982421875, 665.5667724609375, 0.507972240447998]","[823.6947021484375, 454.70794677734375, 0.22424058616161346]","[756.9143676757812, 587.6011352539062, 0.5599686503410339]","[762.1235961914062, 491.5506896972656, 0.5203818082809448]","[817.0526733398438, 624.4157104492188, 0.11878203600645065]","[833.7142333984375, 481.6708068847656, 0.22328108549118042]","[840.5609130859375, 655.252685546875, 0.13402540981769562]","[847.650390625, 451.01312255859375, 0.13132283091545105]","[15.01699063982639, 1.4093591769227718, -2.170692283539497]","[-0.3197694292106422, 1.9975477860633657, -0.9130770176598604]"
18,18,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_2_ID16/RGB/000018_RGB.png,"[551.29833984375, 551.875, 0.7121462821960449]","[533.1693115234375, 568.6990356445312, 0.769866406917572]","[532.4889526367188, 534.424072265625, 0.6684927344322205]","[533.6873168945312, 592.0172729492188, 0.5705811977386475]","[534.6026611328125, 514.7037963867188, 0.7415890097618103]","[587.8394165039062, 621.270263671875, 0.507404088973999]","[601.7606201171875, 477.0505676269531, 0.7586568593978882]","[709.7921142578125, 644.7999267578125, 0.6709045171737671]","[721.199462890625, 458.2211608886719, 0.5203117728233337]","[822.946044921875, 666.1221923828125, 0.5371253490447998]","[824.2708740234375, 452.0608215332031, 0.23625235259532928]","[751.6968383789062, 589.0586547851562, 0.6243592500686646]","[755.3446044921875, 491.7520446777344, 0.6030302047729492]","[815.8365478515625, 623.6243896484375, 0.111421599984169]","[830.7696533203125, 478.07470703125, 0.19522279500961304]","[839.7384643554688, 656.4712524414062, 0.12659333646297455]","[846.2760009765625, 448.62774658203125, 0.14812327921390533]","[18.314547678352742, 1.8009170392626146, -2.9343366413054133]","[0.31849870056217255, 5.521691668381332, -0.03739412478118205]"
19,19,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_2_ID16/RGB/000019_RGB.png,"[557.3363647460938, 552.427978515625, 0.549347460269928]","[542.4952392578125, 568.6852416992188, 0.5379433631896973]","[540.4364013671875, 535.1359252929688, 0.4083091914653778]","[542.2332153320312, 593.8491821289062, 0.4943363666534424]","[540.5736694335938, 514.1000366210938, 0.4910210967063904]","[598.9149780273438, 621.7792358398438, 0.6418547034263611]","[607.6837158203125, 476.5833740234375, 0.7191398739814758]","[717.5552978515625, 646.981201171875, 0.5906442999839783]","[725.7409057617188, 457.36236572265625, 0.4538889527320862]","[825.8764038085938, 665.4049682617188, 0.5322492122650146]","[827.578369140625, 451.9505310058594, 0.210868701338768]","[751.2420043945312, 589.8699340820312, 0.5818118453025818]","[754.65234375, 489.995361328125, 0.5407723784446716]","[826.0521850585938, 624.1141967773438, 0.07204579561948776]","[834.447998046875, 473.0606994628906, 0.23788681626319885]","[846.9365844726562, 659.2823486328125, 0.10236141085624695]","[850.5634765625, 447.6813659667969, 0.1073317751288414]","[19.63392322442768, 1.9140161966520326, -3.0276731482530392]","[1.8003312645722225, 7.102561590954305, 0.10208480491321628]"
20,20,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_2_ID16/RGB/000020_RGB.png,"[561.0948486328125, 553.427490234375, 0.5595929622650146]","[545.5599975585938, 570.154052734375, 0.6532334089279175]","[544.02734375, 536.4012451171875, 0.5072630047798157]","[544.6744384765625, 593.95458984375, 0.5900906324386597]","[543.783935546875, 513.1441040039062, 0.5682186484336853]","[600.5887451171875, 622.6224365234375, 0.6009151339530945]","[608.59375, 476.40008544921875, 0.6904458403587341]","[713.9520874023438, 647.6248168945312, 0.5844607353210449]","[720.5689697265625, 458.3177795410156, 0.45741328597068787]","[822.8214721679688, 665.1959838867188, 0.5263689160346985]","[824.060791015625, 457.53668212890625, 0.22442233562469482]","[746.224365234375, 590.1090698242188, 0.6031503677368164]","[751.9485473632812, 492.1471252441406, 0.5829797387123108]","[819.5564575195312, 624.9342651367188, 0.11325536668300629]","[836.4273071289062, 478.1778869628906, 0.2063695788383484]","[844.4347534179688, 657.7462158203125, 0.1320706605911255]","[848.2955932617188, 449.82666015625, 0.14110206067562103]","[20.64091283086878, 1.9470048527047448, -3.0482947938571834]","[3.7597945210787316, 7.582883506593497, -0.03663402897676232]"
21,21,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_2_ID16/RGB/000021_RGB.png,"[570.028076171875, 550.6044311523438, 0.6590380668640137]","[551.6058349609375, 568.565185546875, 0.6693156957626343]","[550.8836059570312, 534.4716796875, 0.6200584173202515]","[547.578857421875, 594.751708984375, 0.6582978367805481]","[547.4197998046875, 512.6528930664062, 0.6416419744491577]","[600.3059692382812, 621.4055786132812, 0.624668300151825]","[607.7185668945312, 477.27850341796875, 0.7168199419975281]","[709.7377319335938, 643.06640625, 0.6310456395149231]","[718.879150390625, 457.41290283203125, 0.519329309463501]","[823.5188598632812, 663.8989868164062, 0.519482433795929]","[824.0225830078125, 455.5957336425781, 0.2184336930513382]","[752.130615234375, 590.9572143554688, 0.5404873490333557]","[755.92919921875, 491.7275085449219, 0.5873094201087952]","[831.2860717773438, 625.1016235351562, 0.06943699717521667]","[836.21630859375, 468.6168212890625, 0.18714916706085205]","[847.7235107421875, 656.7207641601562, 0.08974763751029968]","[850.080810546875, 448.1909484863281, 0.11593703925609589]","[22.614720990808344, 1.9782132263583627, -3.1261089348635474]","[3.0985557322519024, 9.930310256300931, 0.5657075378955855]"
