,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
10,10,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/base_2_ID12/RGB/000010_RGB.png,"[497.4944152832031, 542.4785766601562, 0.6094921827316284]","[483.9443664550781, 555.98388671875, 0.4551745653152466]","[484.1191711425781, 527.8779907226562, 0.6758202314376831]","[495.9551086425781, 572.39404296875, 0.6790170073509216]","[497.7002868652344, 510.96746826171875, 0.6770891547203064]","[564.4486694335938, 603.7222290039062, 0.702170729637146]","[573.0386352539062, 478.89971923828125, 0.5936140418052673]","[681.884765625, 626.3102416992188, 0.6328960657119751]","[692.7765502929688, 456.5052490234375, 0.5822907090187073]","[798.9990234375, 667.6199340820312, 0.37218305468559265]","[813.3388061523438, 446.6785888671875, 0.5193279385566711]","[787.0709228515625, 587.6019897460938, 0.6561432480812073]","[787.7992553710938, 496.62139892578125, 0.6959546208381653]","[837.6594848632812, 639.0184936523438, 0.029292982071638107]","[840.6344604492188, 475.23919677734375, 0.03502824530005455]","[839.79931640625, 660.5402221679688, 0.06296317279338837]","[847.016357421875, 450.76190185546875, 0.14822912216186523]","[0.28679228279503394, -0.18347960331040714, -0.24046378152025757]","[8.143804660063978, -4.62300381624756, -2.8187198781018394]"
11,11,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/base_2_ID12/RGB/000011_RGB.png,"[497.34564208984375, 543.0913696289062, 0.6274484395980835]","[484.0111999511719, 556.353759765625, 0.4698648452758789]","[484.07379150390625, 528.3864135742188, 0.6820883750915527]","[495.9675598144531, 572.6931762695312, 0.6731067895889282]","[498.1112976074219, 511.0188903808594, 0.6783789992332458]","[565.157958984375, 603.09765625, 0.7196380496025085]","[573.8181762695312, 478.6903076171875, 0.6101707816123962]","[681.3925170898438, 626.0142211914062, 0.6152130961418152]","[692.9484252929688, 456.4071350097656, 0.5689556002616882]","[797.796875, 667.9241943359375, 0.38152429461479187]","[812.8666381835938, 447.2567443847656, 0.5035461187362671]","[785.8319702148438, 587.3258056640625, 0.6472485065460205]","[786.8007202148438, 496.3540954589844, 0.6912157535552979]","[838.2326049804688, 638.8336791992188, 0.03045996092259884]","[841.4285278320312, 475.8672790527344, 0.03740641847252846]","[839.7474365234375, 660.6337890625, 0.06692957878112793]","[846.9534301757812, 451.4944152832031, 0.143922358751297]","[0.3970409489519938, -0.17662691488160956, -0.15633991242156636]","[8.243871026789355, -4.5880903607192005, -2.980118549411931]"
12,12,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/base_2_ID12/RGB/000012_RGB.png,"[497.853759765625, 543.2522583007812, 0.6374857425689697]","[484.10040283203125, 556.5531616210938, 0.47824984788894653]","[484.311767578125, 528.4779663085938, 0.6802145838737488]","[495.86334228515625, 572.7650756835938, 0.664817750453949]","[497.9637451171875, 511.4576110839844, 0.6886755228042603]","[565.8399047851562, 603.6746215820312, 0.7139860987663269]","[573.61865234375, 479.0663757324219, 0.6100202798843384]","[681.9421997070312, 626.7105102539062, 0.6241550445556641]","[693.6321411132812, 456.46270751953125, 0.5776157975196838]","[798.912109375, 668.0667724609375, 0.391708642244339]","[814.38818359375, 446.5912780761719, 0.5021493434906006]","[786.732177734375, 587.2661743164062, 0.6365031003952026]","[787.2255249023438, 496.6171875, 0.6943310499191284]","[839.8356323242188, 639.1467895507812, 0.02368483878672123]","[841.3703002929688, 474.0201416015625, 0.02972252108156681]","[841.2996826171875, 660.7238159179688, 0.05218611657619476]","[847.2996215820312, 450.0426330566406, 0.13772641122341156]","[0.40028850743860767, -0.2005159171197628, -0.13934885173308978]","[8.331207778688194, -4.536443736198166, -2.9159500365075366]"
13,13,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/base_2_ID12/RGB/000013_RGB.png,"[498.2940673828125, 543.4083862304688, 0.6469334363937378]","[484.03302001953125, 556.6159057617188, 0.480661541223526]","[484.509521484375, 528.731689453125, 0.679889440536499]","[495.24407958984375, 572.80126953125, 0.6759323477745056]","[497.6413269042969, 512.0838012695312, 0.6990024447441101]","[565.5128784179688, 603.7674560546875, 0.6954827904701233]","[572.6805419921875, 479.115478515625, 0.5651902556419373]","[682.2003173828125, 626.922607421875, 0.6290099620819092]","[692.88232421875, 456.43963623046875, 0.5698421597480774]","[800.1951293945312, 667.6324462890625, 0.3725747764110565]","[814.2540893554688, 446.88995361328125, 0.49732768535614014]","[784.574462890625, 589.7306518554688, 0.7093995213508606]","[787.3067016601562, 495.77264404296875, 0.6908885836601257]","[841.3773193359375, 638.582275390625, 0.022456523030996323]","[843.3843994140625, 474.0092468261719, 0.03042628988623619]","[842.6979370117188, 660.8250122070312, 0.05187712609767914]","[848.5931396484375, 450.5475769042969, 0.1273205280303955]","[0.5019447875907104, -0.27164018872865286, -0.11091999756282513]","[8.541472677343593, -4.454538511753174, -3.048966007296686]"
14,14,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/base_2_ID12/RGB/000014_RGB.png,"[498.4125061035156, 543.4481201171875, 0.6527488231658936]","[483.9678955078125, 556.8005981445312, 0.4942660927772522]","[484.5806579589844, 528.5471801757812, 0.6750602722167969]","[495.1521911621094, 572.990478515625, 0.6711356043815613]","[497.54412841796875, 511.8205261230469, 0.697981059551239]","[565.2386474609375, 603.2477416992188, 0.7032681703567505]","[573.020263671875, 478.765869140625, 0.5699037909507751]","[681.9432373046875, 625.9191284179688, 0.6383091807365417]","[693.2869873046875, 455.96124267578125, 0.5667532086372375]","[800.1949462890625, 667.4710083007812, 0.36998552083969116]","[814.3352661132812, 446.3858947753906, 0.48990634083747864]","[786.2866821289062, 589.008056640625, 0.7091463208198547]","[789.3104248046875, 495.2857971191406, 0.6943172216415405]","[838.96435546875, 639.738525390625, 0.0224479828029871]","[841.6148681640625, 472.87835693359375, 0.032418325543403625]","[841.427734375, 660.0704956054688, 0.05198811739683151]","[847.0989379882812, 449.3113708496094, 0.13273099064826965]","[0.7334649651657019, -0.25744051544540514, -0.1251852650156535]","[8.634619969031025, -4.425016326693699, -3.0078729099385524]"
15,15,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/base_2_ID12/RGB/000015_RGB.png,"[498.1689758300781, 543.6179809570312, 0.6521536111831665]","[483.951904296875, 556.8511962890625, 0.4899507462978363]","[484.41607666015625, 528.779052734375, 0.6826125979423523]","[495.2950744628906, 573.086669921875, 0.6710502505302429]","[497.4357604980469, 512.007568359375, 0.6996055245399475]","[565.8934326171875, 604.1656494140625, 0.692557692527771]","[573.1495361328125, 478.9175720214844, 0.5744067430496216]","[682.7997436523438, 627.5989379882812, 0.6320237517356873]","[693.993896484375, 455.873046875, 0.5619677901268005]","[800.7073974609375, 668.1055297851562, 0.3587706387042999]","[814.4556274414062, 446.7184143066406, 0.4849042296409607]","[785.5001831054688, 589.4915161132812, 0.7132358551025391]","[788.3809814453125, 495.4369812011719, 0.6969626545906067]","[839.7245483398438, 638.9232788085938, 0.02203553356230259]","[842.0200805664062, 473.28338623046875, 0.03325829282402992]","[842.4171752929688, 660.6318969726562, 0.053537990897893906]","[847.4981689453125, 450.25103759765625, 0.13677437603473663]","[0.853193831921091, -0.31288171060673436, -0.17360331846062071]","[8.639207293022642, -4.331168414420134, -2.9143445276494635]"
16,16,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/base_2_ID12/RGB/000016_RGB.png,"[498.1796569824219, 543.6192626953125, 0.6488470435142517]","[484.1040344238281, 557.2033081054688, 0.49961715936660767]","[484.3592224121094, 529.0951538085938, 0.6811696887016296]","[494.62835693359375, 574.7861938476562, 0.5202165842056274]","[496.5700378417969, 512.1148071289062, 0.6974185109138489]","[566.1895751953125, 603.9415283203125, 0.7005185484886169]","[572.7672729492188, 478.3692321777344, 0.5603355169296265]","[683.2853393554688, 627.3164672851562, 0.6240382790565491]","[695.372802734375, 455.3230895996094, 0.567107617855072]","[800.405517578125, 668.0848999023438, 0.3811691403388977]","[814.529296875, 446.280517578125, 0.4818819761276245]","[786.2005615234375, 589.6253051757812, 0.7026611566543579]","[789.2288208007812, 494.71240234375, 0.6987467408180237]","[840.6106567382812, 639.1159057617188, 0.020831119269132614]","[842.7261962890625, 471.92059326171875, 0.02893172949552536]","[843.0061645507812, 660.618896484375, 0.04404168576002121]","[847.8639526367188, 449.2167663574219, 0.11848220229148865]","[0.9999485905498117, -0.30568305923222755, -0.0530056357066229]","[8.605914400289604, -4.255172398214231, -2.8649857099976432]"
17,17,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/base_2_ID12/RGB/000017_RGB.png,"[498.48809814453125, 543.4296875, 0.6498910784721375]","[484.13427734375, 557.0665283203125, 0.4938727617263794]","[484.30792236328125, 528.8909301757812, 0.6839997172355652]","[494.524658203125, 574.76611328125, 0.530417799949646]","[496.1542053222656, 512.0519409179688, 0.6990776062011719]","[565.5855712890625, 603.99169921875, 0.6973868012428284]","[569.375732421875, 475.2591247558594, 0.766460657119751]","[683.9286499023438, 627.2307739257812, 0.6264976859092712]","[695.333984375, 455.6486511230469, 0.5763047933578491]","[804.9598388671875, 665.9464721679688, 0.41399085521698]","[815.3507080078125, 445.9260559082031, 0.46955180168151855]","[786.5325317382812, 589.3311767578125, 0.7064693570137024]","[789.3815307617188, 494.1087646484375, 0.7043258547782898]","[841.0640869140625, 640.126708984375, 0.017581935971975327]","[842.0177612304688, 471.5316467285156, 0.026168346405029297]","[844.2781982421875, 661.0956420898438, 0.04020608961582184]","[847.8103637695312, 448.9761047363281, 0.112382672727108]","[1.2303026562743975, -0.30605317725535486, -0.04450212333225824]","[8.6845410605046, -4.211948629610835, -2.8143485758787428]"
18,18,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/base_2_ID12/RGB/000018_RGB.png,"[498.2144470214844, 543.8890991210938, 0.6604182124137878]","[484.0970458984375, 557.56201171875, 0.5184848308563232]","[484.5118103027344, 529.2966918945312, 0.6798585057258606]","[494.6614685058594, 574.9498901367188, 0.5611737370491028]","[496.91705322265625, 512.4426879882812, 0.7097716927528381]","[563.19873046875, 606.5550537109375, 0.5534660816192627]","[570.4580078125, 475.4727783203125, 0.7753921747207642]","[684.4267578125, 628.537109375, 0.6187991499900818]","[696.2164916992188, 455.6465759277344, 0.5818818807601929]","[799.788818359375, 668.1381225585938, 0.3890445828437805]","[815.9647216796875, 446.26446533203125, 0.45866072177886963]","[788.3588256835938, 588.1884155273438, 0.653923511505127]","[789.4170532226562, 494.056396484375, 0.7097309231758118]","[840.9767456054688, 640.79443359375, 0.019444076344370842]","[843.3272094726562, 472.521728515625, 0.026764221489429474]","[843.27587890625, 661.36962890625, 0.04031487926840782]","[849.2542724609375, 449.8340148925781, 0.10859065502882004]","[1.4119717621226762, -0.31590020833678484, 0.01954187192243994]","[8.79854929106903, -4.166669124242451, -2.80888364213554]"
19,19,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/base_2_ID12/RGB/000019_RGB.png,"[497.80267333984375, 543.83349609375, 0.650642991065979]","[483.8874206542969, 557.5534057617188, 0.5083504319190979]","[484.1767272949219, 529.2373657226562, 0.6876288056373596]","[494.5494384765625, 575.03369140625, 0.5656104683876038]","[496.7297668457031, 512.46728515625, 0.7087882161140442]","[566.2382202148438, 604.7472534179688, 0.6941719055175781]","[571.2213745117188, 479.07354736328125, 0.5385617017745972]","[684.5262451171875, 627.6084594726562, 0.6155897378921509]","[695.2608642578125, 456.2906494140625, 0.593346357345581]","[800.2501220703125, 667.3191528320312, 0.38487496972084045]","[816.5617065429688, 446.5436706542969, 0.47793132066726685]","[788.8270263671875, 586.6722412109375, 0.6265362501144409]","[789.3463134765625, 494.06683349609375, 0.7065147757530212]","[840.7561645507812, 639.8248901367188, 0.021983474493026733]","[843.4373168945312, 473.49908447265625, 0.029178351163864136]","[842.5091552734375, 660.6993408203125, 0.04492921382188797]","[849.6102905273438, 450.4480285644531, 0.11581587046384811]","[1.4375883067472839, -0.22484815711734896, 0.08133865718092927]","[8.881001689548922, -4.13373264833081, -2.813571680755256]"
20,20,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/base_2_ID12/RGB/000020_RGB.png,"[497.7818908691406, 543.5628662109375, 0.6431306004524231]","[484.0495300292969, 557.310546875, 0.5024157762527466]","[484.06524658203125, 528.9083251953125, 0.6813333630561829]","[494.8603210449219, 574.9134521484375, 0.5676507949829102]","[496.6432800292969, 512.0534057617188, 0.6995549201965332]","[565.7306518554688, 605.7036743164062, 0.6730337738990784]","[572.7214965820312, 478.06744384765625, 0.5703730583190918]","[684.3921508789062, 628.622802734375, 0.6144391894340515]","[696.3984375, 456.10931396484375, 0.5950717926025391]","[802.810791015625, 666.600830078125, 0.4225897192955017]","[816.2782592773438, 446.4873352050781, 0.4673866629600525]","[787.9369506835938, 587.4193725585938, 0.6485840082168579]","[788.6304931640625, 494.1963195800781, 0.706633448600769]","[840.9705200195312, 639.9169921875, 0.021710045635700226]","[843.2865600585938, 473.3985290527344, 0.03105662763118744]","[843.5787963867188, 662.0751342773438, 0.04476955160498619]","[849.40234375, 450.4800720214844, 0.11294570565223694]","[1.414007258559066, -0.17169208384623558, 0.03897769944858016]","[8.931225405725213, -4.112692418188082, -2.8188181438325044]"
21,21,C:/Users/User/Desktop/General_fold/Thesis code/dataset/12/base_2_ID12/RGB/000021_RGB.png,"[497.55792236328125, 544.0087890625, 0.6587821245193481]","[484.41400146484375, 557.8840942382812, 0.5347445011138916]","[484.15576171875, 529.48876953125, 0.6891486644744873]","[495.499267578125, 574.8274536132812, 0.5960401296615601]","[497.3587951660156, 512.2406616210938, 0.7085025310516357]","[566.9076538085938, 606.2776489257812, 0.4522238075733185]","[572.9222412109375, 477.32977294921875, 0.5936142802238464]","[687.1952514648438, 629.6366577148438, 0.597631573677063]","[696.180908203125, 456.4721374511719, 0.6066574454307556]","[802.2564697265625, 666.1539916992188, 0.40254732966423035]","[816.697021484375, 447.0597839355469, 0.47822055220603943]","[788.2413940429688, 588.2718505859375, 0.6775672435760498]","[788.2012329101562, 493.5393371582031, 0.7046747207641602]","[838.0132446289062, 639.9410400390625, 0.027508992701768875]","[842.6134643554688, 474.3392028808594, 0.040969472378492355]","[841.5789794921875, 661.874267578125, 0.05372769013047218]","[849.2916259765625, 451.8540344238281, 0.13792192935943604]","[1.478552367865742, -0.16930077044713404, -0.04605997342478299]","[9.023326829427168, -4.044769531123368, -2.8270906377027276]"
