,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
10,10,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_3_ID08/RGB/000010_RGB.png,"[517.70947265625, 536.6857299804688, 0.6960138082504272]","[503.7286071777344, 549.9927368164062, 0.6720911860466003]","[503.16986083984375, 519.9134521484375, 0.5659483671188354]","[507.78192138671875, 565.929931640625, 0.725379467010498]","[508.3141784667969, 498.69451904296875, 0.6747040748596191]","[587.0704956054688, 605.8450317382812, 0.7332553267478943]","[587.3737182617188, 456.3218994140625, 0.8305368423461914]","[696.844482421875, 640.4403076171875, 0.5867893099784851]","[693.6917724609375, 425.5436706542969, 0.7290797829627991]","[764.9727783203125, 615.2672119140625, 0.5312899351119995]","[776.0935668945312, 435.20648193359375, 0.50676029920578]","[817.1885375976562, 580.6683349609375, 0.521221935749054]","[817.5017700195312, 477.7323913574219, 0.6000956296920776]","[833.2203369140625, 611.4522094726562, 0.043946925550699234]","[836.322998046875, 433.6669006347656, 0.08037548512220383]","[818.7901000976562, 607.1576538085938, 0.04080004245042801]","[832.221923828125, 436.8496398925781, 0.07479525357484818]","[1.9648508629789896, 2.9053382551967566, 6.048707848508988]","[4.433738497841488, -20.129354839215903, -0.7951091938121219]"
11,11,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_3_ID08/RGB/000011_RGB.png,"[516.970458984375, 536.7183227539062, 0.7117089629173279]","[503.3044128417969, 549.9436645507812, 0.6769611835479736]","[502.54876708984375, 520.0888671875, 0.5576922297477722]","[507.5980224609375, 566.0457153320312, 0.7091926336288452]","[507.7388916015625, 499.1102600097656, 0.6619794368743896]","[586.9293212890625, 606.0164794921875, 0.7386392951011658]","[587.20849609375, 456.74310302734375, 0.8307647109031677]","[696.1161499023438, 640.0513916015625, 0.593063235282898]","[694.5386352539062, 424.4773864746094, 0.7094191312789917]","[765.446533203125, 615.2493896484375, 0.5431597232818604]","[777.12890625, 435.8385314941406, 0.5095821619033813]","[816.7998657226562, 580.3063354492188, 0.5260419845581055]","[817.5654296875, 476.0771179199219, 0.5914003849029541]","[834.8233032226562, 611.18994140625, 0.03457942605018616]","[836.1890869140625, 433.01171875, 0.06775040179491043]","[820.1737060546875, 607.3234252929688, 0.033015359193086624]","[832.8600463867188, 437.2760314941406, 0.06274314224720001]","[2.36326565486351, 3.167764239198795, 6.367103623577248]","[4.458412069061449, -19.942026852629606, -0.8017599295759713]"
12,12,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_3_ID08/RGB/000012_RGB.png,"[516.9739990234375, 536.9094848632812, 0.7109206318855286]","[503.5008544921875, 550.1952514648438, 0.6619105935096741]","[502.4986267089844, 520.4160766601562, 0.5441726446151733]","[507.85687255859375, 566.3370971679688, 0.7260854840278625]","[507.36688232421875, 499.1282653808594, 0.6644437313079834]","[586.7330932617188, 605.5343627929688, 0.7516663074493408]","[587.2425537109375, 456.4319152832031, 0.8250910639762878]","[695.9119873046875, 639.6375732421875, 0.5906891822814941]","[692.1735229492188, 425.211181640625, 0.6974033117294312]","[766.537841796875, 615.1707153320312, 0.5340805053710938]","[775.43017578125, 434.52996826171875, 0.49061986804008484]","[815.7574462890625, 579.5446166992188, 0.5533849596977234]","[816.4784545898438, 475.8121643066406, 0.6095000505447388]","[834.7499389648438, 610.8057861328125, 0.03644566237926483]","[835.4581909179688, 431.96588134765625, 0.07292041927576065]","[820.3697509765625, 607.0230102539062, 0.03487662971019745]","[832.0874633789062, 435.06732177734375, 0.06678082048892975]","[3.0589809454075407, 3.5350691749959964, 6.663113141613814]","[4.3102644674656325, -19.90952105861833, -0.7871904475200201]"
13,13,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_3_ID08/RGB/000013_RGB.png,"[515.82861328125, 536.937255859375, 0.723453164100647]","[502.5871887207031, 550.6915283203125, 0.6769249439239502]","[500.76129150390625, 520.7474365234375, 0.5671315789222717]","[507.7718505859375, 567.0562744140625, 0.7063226699829102]","[506.0689697265625, 499.3707275390625, 0.6311665773391724]","[587.5350952148438, 605.0089111328125, 0.737555205821991]","[586.4622192382812, 457.2922668457031, 0.8282696008682251]","[694.3992309570312, 638.9566040039062, 0.6099219918251038]","[691.7454223632812, 424.3642272949219, 0.6785315275192261]","[768.5319213867188, 613.8184814453125, 0.5249587297439575]","[776.4866943359375, 434.2809753417969, 0.482281357049942]","[816.94482421875, 579.2157592773438, 0.5256277322769165]","[817.337890625, 476.37646484375, 0.5935247540473938]","[835.4691772460938, 611.83544921875, 0.03493747115135193]","[836.8988037109375, 432.0286865234375, 0.07146205753087997]","[820.9588012695312, 607.3380126953125, 0.03452792391180992]","[832.6724243164062, 434.48406982421875, 0.06676028668880463]","[2.817806916526586, 3.4052776310654096, 6.57884592195015]","[4.339465345538863, -19.670026895992205, -0.6492073923473993]"
14,14,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_3_ID08/RGB/000014_RGB.png,"[515.3833618164062, 535.8672485351562, 0.7152121663093567]","[502.365966796875, 549.9622802734375, 0.6594928503036499]","[500.5641174316406, 520.48974609375, 0.5615122318267822]","[507.77899169921875, 566.7041625976562, 0.692111074924469]","[505.9153747558594, 499.9669494628906, 0.6247317790985107]","[587.1563110351562, 605.2597045898438, 0.4689691960811615]","[586.4287719726562, 456.79302978515625, 0.8219327926635742]","[696.2046508789062, 638.46484375, 0.6244555711746216]","[688.454345703125, 424.7233581542969, 0.6406938433647156]","[767.80224609375, 613.6742553710938, 0.5309905409812927]","[772.5090942382812, 433.1238098144531, 0.4431171417236328]","[816.4527587890625, 577.6217041015625, 0.5352839231491089]","[816.3836059570312, 474.0872802734375, 0.5637885332107544]","[835.009521484375, 610.920166015625, 0.03490060567855835]","[835.6393432617188, 431.6903076171875, 0.07177161425352097]","[820.306640625, 606.922119140625, 0.03351887688040733]","[830.5515747070312, 433.2947082519531, 0.06188591569662094]","[4.289545573176755, 4.02289225152272, 6.757090780277477]","[4.334138723880086, -19.668690159079897, -0.6377173419919724]"
15,15,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_3_ID08/RGB/000015_RGB.png,"[514.9481201171875, 535.7008056640625, 0.6831488609313965]","[501.79296875, 550.0653076171875, 0.6898443698883057]","[499.58477783203125, 520.5508422851562, 0.5521399974822998]","[507.5428161621094, 566.4110107421875, 0.6864141821861267]","[504.4141540527344, 500.4585266113281, 0.5750483870506287]","[587.6488647460938, 605.7977905273438, 0.7415196895599365]","[585.8181762695312, 456.90496826171875, 0.819249153137207]","[696.6080322265625, 638.091552734375, 0.6367385387420654]","[691.0374145507812, 424.0675964355469, 0.6698651909828186]","[769.53759765625, 612.26220703125, 0.5338300466537476]","[774.2992553710938, 433.22625732421875, 0.4698711931705475]","[816.5372314453125, 578.4796752929688, 0.5299845933914185]","[817.1334228515625, 475.6017761230469, 0.5858968496322632]","[834.240478515625, 610.931884765625, 0.040286507457494736]","[835.9644165039062, 431.684814453125, 0.08110840618610382]","[820.50537109375, 606.8372802734375, 0.04223072901368141]","[831.1541748046875, 433.5919189453125, 0.0734153762459755]","[4.9457660559395435, 4.227241053825136, 6.600418179616157]","[4.32779544857529, -19.669474557098496, -0.6108563501905503]"
16,16,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_3_ID08/RGB/000016_RGB.png,"[514.12353515625, 536.549560546875, 0.6572909355163574]","[501.5696716308594, 551.1233520507812, 0.7001534700393677]","[498.5284423828125, 521.9984130859375, 0.49459850788116455]","[509.9134216308594, 568.1109008789062, 0.7336575388908386]","[504.531005859375, 501.6653137207031, 0.5460957884788513]","[587.7054443359375, 606.7056884765625, 0.7116057276725769]","[586.556640625, 456.9908752441406, 0.8280894160270691]","[698.62548828125, 638.5267333984375, 0.6470274329185486]","[695.7301025390625, 423.3616943359375, 0.7240244150161743]","[769.1786499023438, 613.4203491210938, 0.5364266037940979]","[777.84423828125, 434.1559143066406, 0.4980843663215637]","[818.541259765625, 578.7791137695312, 0.491857647895813]","[820.0165405273438, 476.37255859375, 0.552397608757019]","[834.3380737304688, 611.341796875, 0.03909044712781906]","[836.0928955078125, 430.5128479003906, 0.08527224510908127]","[820.322265625, 607.0717163085938, 0.041062403470277786]","[832.7263793945312, 433.7855224609375, 0.07784278690814972]","[5.577455033479751, 4.009787922108034, 5.529672281773452]","[4.7263329234566385, -19.552867261125837, -0.6827179851879447]"
17,17,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_3_ID08/RGB/000017_RGB.png,"[513.0553588867188, 535.7904663085938, 0.6648970246315002]","[500.30230712890625, 550.7589111328125, 0.7330348491668701]","[497.3548583984375, 520.8070678710938, 0.5904314517974854]","[509.3330993652344, 568.3505249023438, 0.6938097476959229]","[503.0614929199219, 499.47021484375, 0.673274576663971]","[587.06884765625, 606.175048828125, 0.4856061637401581]","[586.3434448242188, 457.4371337890625, 0.8376254439353943]","[699.2838745117188, 638.8865356445312, 0.6350173950195312]","[695.8549194335938, 423.1306457519531, 0.7135271430015564]","[769.8292236328125, 613.7591552734375, 0.5381755232810974]","[779.55322265625, 435.0021057128906, 0.5409701466560364]","[815.5415649414062, 580.838134765625, 0.5269261002540588]","[818.0869140625, 478.4761657714844, 0.5999932885169983]","[833.320556640625, 611.6697387695312, 0.04788186401128769]","[835.9721069335938, 432.17608642578125, 0.08357845991849899]","[819.7393798828125, 607.3452758789062, 0.0405728854238987]","[833.4508056640625, 435.7405090332031, 0.08414879441261292]","[5.6319674598482266, 4.09219068723105, 5.684015657551823]","[4.868546816729831, -19.553241613763763, -0.6576674860914797]"
18,18,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_3_ID08/RGB/000018_RGB.png,"[514.8923950195312, 537.3790283203125, 0.6045088768005371]","[502.86236572265625, 553.4163818359375, 0.5879100561141968]","[499.0377502441406, 524.6524047851562, 0.5688767433166504]","[512.2747192382812, 570.6288452148438, 0.6684362292289734]","[505.6167297363281, 503.691650390625, 0.3558180034160614]","[587.1195678710938, 607.1168212890625, 0.5192928314208984]","[586.2493286132812, 457.8010559082031, 0.8340186476707458]","[696.3572998046875, 640.6367797851562, 0.5667633414268494]","[687.3760375976562, 424.28936767578125, 0.6541910767555237]","[761.7867431640625, 617.3915405273438, 0.5167019963264465]","[768.5101318359375, 434.1856689453125, 0.44036757946014404]","[811.5882568359375, 581.2178955078125, 0.5633193850517273]","[813.199462890625, 477.97564697265625, 0.6178600192070007]","[829.386474609375, 611.561279296875, 0.05897735804319382]","[831.9287109375, 440.35992431640625, 0.09501954913139343]","[809.4797973632812, 607.37451171875, 0.05340000241994858]","[824.8707275390625, 437.0400695800781, 0.09247595071792603]","[5.659461970502978, 4.166502632503279, 5.826144910280673]","[5.244538821382509, -19.493063312236583, -0.5891855479749567]"
19,19,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_3_ID08/RGB/000019_RGB.png,"[514.3726196289062, 539.0245971679688, 0.48150819540023804]","[500.8227844238281, 554.3892822265625, 0.608761191368103]","[497.61431884765625, 524.9119262695312, 0.5829476118087769]","[509.4044189453125, 574.336181640625, 0.43567773699760437]","[501.26715087890625, 503.2552490234375, 0.5575807094573975]","[587.3180541992188, 608.3779296875, 0.5657326579093933]","[585.1912841796875, 458.4962158203125, 0.8388506770133972]","[697.899169921875, 641.7561645507812, 0.5213215947151184]","[691.4382934570312, 423.5211486816406, 0.6436725854873657]","[761.9336547851562, 617.8349609375, 0.510771632194519]","[769.539306640625, 433.9625549316406, 0.42650100588798523]","[815.9505004882812, 580.9771728515625, 0.5294429659843445]","[816.5927734375, 479.0589294433594, 0.5985656380653381]","[831.8168334960938, 611.7330932617188, 0.040998682379722595]","[833.4390869140625, 433.2159729003906, 0.08004283905029297]","[818.1517333984375, 607.2517700195312, 0.03840591013431549]","[826.5051879882812, 437.09381103515625, 0.09356279671192169]","[5.668112205893633, 4.234165904235664, 5.954966262512483]","[5.593224290325327, -19.367642467064403, -0.5276515115865539]"
20,20,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_3_ID08/RGB/000020_RGB.png,"[512.641845703125, 540.53271484375, 0.4890788197517395]","[499.06719970703125, 557.0465698242188, 0.5338279604911804]","[495.86175537109375, 526.638916015625, 0.6205770373344421]","[509.8491516113281, 575.7750854492188, 0.5780305862426758]","[503.44232177734375, 505.4694519042969, 0.35162046551704407]","[589.7494506835938, 609.4430541992188, 0.6277203559875488]","[584.177978515625, 459.73638916015625, 0.8534413576126099]","[700.1900024414062, 641.7081298828125, 0.5034676194190979]","[690.8198852539062, 423.9947509765625, 0.6476470828056335]","[762.8037719726562, 617.6633911132812, 0.5153496861457825]","[772.3177490234375, 432.5784912109375, 0.6549282073974609]","[816.2593383789062, 581.8737182617188, 0.5087588429450989]","[816.1715698242188, 478.8607482910156, 0.5940237641334534]","[831.6129150390625, 611.6080322265625, 0.037259791046381]","[833.3106689453125, 431.9859924316406, 0.0925830602645874]","[818.5731811523438, 606.9835205078125, 0.03511102870106697]","[826.6027221679688, 436.3700256347656, 0.08924701809883118]","[2.541423771542753, 0.42435279898842343, 2.1727774348986615]","[6.200504065506784, -19.509618784750295, -0.22880506539410883]"
21,21,C:/Users/User/Desktop/General_fold/Thesis code/dataset/08/free_3_ID08/RGB/000021_RGB.png,"[513.4154052734375, 544.4308471679688, 0.618553102016449]","[500.1510009765625, 560.5050659179688, 0.6650975942611694]","[496.6551513671875, 530.2886352539062, 0.7286784648895264]","[509.465576171875, 578.2971801757812, 0.6991759538650513]","[503.3958740234375, 508.0, 0.46054592728614807]","[588.980712890625, 610.7805786132812, 0.6444360017776489]","[582.6597290039062, 461.2402648925781, 0.8283159136772156]","[697.3436279296875, 642.2273559570312, 0.49005642533302307]","[688.7206420898438, 424.68609619140625, 0.6784179210662842]","[762.2208862304688, 619.2042846679688, 0.5138586163520813]","[768.6459350585938, 432.0790710449219, 0.6593010425567627]","[817.5279541015625, 580.5145874023438, 0.5040789842605591]","[817.7379150390625, 478.32904052734375, 0.5688459277153015]","[830.7362060546875, 611.6885986328125, 0.03521192818880081]","[833.5355834960938, 431.56329345703125, 0.08500033617019653]","[817.6724853515625, 607.4514770507812, 0.035565488040447235]","[824.9410400390625, 434.9494934082031, 0.07917081564664841]","[-4.555409948342687, -4.166914246991007, 1.3153321067953958]","[6.3517856798835695, -19.42243564544453, 0.03872971337870033]"
